"","lane","tile","code","value"
"257",1,1206,201,0.00126209016889334
"258",1,1206,201,0.00126209016889334
"259",1,1207,201,0
"260",1,1207,201,0.00103177921846509
"261",1,1207,201,0.00103177921846509
"262",1,1208,201,0
"263",1,1208,201,0.00113075750414282
"264",1,1208,201,0.00113075750414282
"265",1,1209,201,0
"266",1,1209,201,0.00105634960345924
"267",1,1209,201,0.00105634960345924
"268",1,1210,201,0
"269",1,1210,201,0.00101050699595362
"270",1,1210,201,0.00101050699595362
"271",1,1211,201,0
"272",1,1211,201,0.000951752532273531
"273",1,1211,201,0.000951752532273531
"274",1,1212,201,0
"275",1,1212,201,0.000912984774913639
"276",1,1212,201,0.000912984774913639
"277",1,1213,201,0
"278",1,1213,201,0.000708764418959618
"279",1,1213,201,0.000708764418959618
"280",1,1214,201,0
"281",1,1214,201,0.000625584274530411
"282",1,1214,201,0.000625584274530411
"283",1,1215,201,0
"284",1,1215,201,0.000546985887922347
"285",1,1215,201,0.000546985887922347
"286",1,1216,201,0
"287",1,1216,201,0.000464841403299943
"288",1,1216,201,0.000464841403299943
"289",1,2101,201,0
"290",1,2101,201,0.00130143424030393
"291",1,2101,201,0.00130143424030393
"292",1,2102,201,0
"293",1,2102,201,0.00135252485051751
"294",1,2102,201,0.00135252485051751
"295",1,2103,201,0
"296",1,2103,201,0.00141185952816159
"297",1,2103,201,0.00141185952816159
"298",1,2104,201,0
"299",1,2104,201,0.00148872577119619
"300",1,2104,201,0.00148872577119619
"301",1,2105,201,0
"302",1,2105,201,0.00136411678977311
"303",1,2105,201,0.00136411678977311
"304",1,2106,201,0
"305",1,2106,201,0.00134656159207225
"306",1,2106,201,0.00134656159207225
"307",1,2107,201,0
"308",1,2107,201,0.0012040549190715
"309",1,2107,201,0.0012040549190715
"310",1,2108,201,0
"311",1,2108,201,0.00130631716456264
"312",1,2108,201,0.00130631716456264
"313",1,2109,201,0
"314",1,2109,201,0.00127722311299294
"315",1,2109,201,0.00127722311299294
"316",1,2110,201,0
"317",1,2110,201,0.00112618296407163
"318",1,2110,201,0.00112618296407163
"319",1,2111,201,0
"320",1,2111,201,0.00107647094409913
"321",1,2111,201,0.00107647094409913
"322",1,2112,201,0
"323",1,2112,201,0.000997149967588484
"324",1,2112,201,0.000997149967588484
"325",1,2113,201,0
"326",1,2113,201,0.000931950053200126
"327",1,2113,201,0.000931950053200126
"328",1,2114,201,0
"329",1,2114,201,0.000975039321929216
"330",1,2114,201,0.000975039321929216
"331",1,2115,201,0
"332",1,2115,201,0.00058299902593717
"333",1,2115,201,0.00058299902593717
"334",1,2116,201,0
"335",1,2116,201,0.000632285256870091
"336",1,2116,201,0.000632285256870091
"337",1,2201,201,0
"338",1,2201,201,0.00121542101260275
"339",1,2201,201,0.00121542101260275
"340",1,2202,201,0
"341",1,2202,201,0.00114623585250229
"342",1,2202,201,0.00114623585250229
"343",1,2203,201,0
"344",1,2203,201,0.00126082496717572
"345",1,2203,201,0.00126082496717572
"346",1,2204,201,0
"347",1,2204,201,0.00108846311923116
"348",1,2204,201,0.00108846311923116
"349",1,2205,201,0
"350",1,2205,201,0.00113393273204565
"351",1,2205,201,0.00113393273204565
"352",1,2206,201,0
"353",1,2206,201,0.00117252802010626
"354",1,2206,201,0.00117252802010626
"355",1,2207,201,0
"356",1,2207,201,0.00115437002386898
"357",1,2207,201,0.00115437002386898
"358",1,2208,201,0
"359",1,2208,201,0.00114116119220853
"360",1,2208,201,0.00114116119220853
"361",1,2209,201,0
"362",1,2209,201,0.0013298848643899
"363",1,2209,201,0.0013298848643899
"364",1,2210,201,0
"365",1,2210,201,0.00113212142605335
"366",1,2210,201,0.00113212142605335
"367",1,2211,201,0
"368",1,2211,201,0.000977416406385601
