"","lane","tile","code","value"
"1717",1,1210,202,0
"1971",1,1210,202,0
"1715",1,1211,202,0
"1975",1,1211,202,0
"1725",1,1212,202,0
"1981",1,1212,202,0
"1721",1,1213,202,0
"1973",1,1213,202,0
"1727",1,1214,202,0
"1993",1,1214,202,0
"1729",1,1215,202,0
"1995",1,1215,202,0
"1723",1,1216,202,0
"1983",1,1216,202,0
"1801",1,2101,202,0
"2051",1,2101,202,0
"1799",1,2102,202,0
"2049",1,2102,202,0
"1805",1,2103,202,0
"2053",1,2103,202,0
"1807",1,2104,202,0
"2059",1,2104,202,0
"1797",1,2105,202,0
"2055",1,2105,202,0
"1795",1,2106,202,0
"2067",1,2106,202,0
"1803",1,2107,202,0
"2057",1,2107,202,0
"1809",1,2108,202,0
"2071",1,2108,202,0
"1813",1,2109,202,0
"2061",1,2109,202,0
"1811",1,2110,202,0
"2063",1,2110,202,0
"1815",1,2111,202,0
"2065",1,2111,202,0
"1817",1,2112,202,0
"2079",1,2112,202,0
"1821",1,2113,202,0
"2069",1,2113,202,0
"1819",1,2114,202,0
"2075",1,2114,202,0
"1823",1,2115,202,0
"2073",1,2115,202,0
"1825",1,2116,202,0
"2085",1,2116,202,0
"1833",1,2201,202,0
"2077",1,2201,202,0
"1827",1,2202,202,0
"2081",1,2202,202,0
"1835",1,2203,202,0
"2083",1,2203,202,0
"1837",1,2204,202,0
"2095",1,2204,202,0
"1829",1,2205,202,0
"2093",1,2205,202,0
"1841",1,2206,202,0
"2091",1,2206,202,0
"1831",1,2207,202,0
"2119",1,2207,202,0
"1839",1,2208,202,0
"2101",1,2208,202,0
"1843",1,2209,202,0
"2087",1,2209,202,0
"1851",1,2210,202,0
"2097",1,2210,202,0
"1845",1,2211,202,0
"2099",1,2211,202,0
"1855",1,2212,202,0
"2107",1,2212,202,0
"1847",1,2213,202,0
"2109",1,2213,202,0
"1857",1,2214,202,0
"2105",1,2214,202,0
"1849",1,2215,202,0
"2133",1,2215,202,0
"1853",1,2216,202,0
"2117",1,2216,202,0
"1674",1,1101,203,0
"1926",1,1101,203,0
"1672",1,1102,203,0
"1928",1,1102,203,0
"1668",1,1103,203,0
"1932",1,1103,203,0
"1682",1,1104,203,0
"1936",1,1104,203,0
"1678",1,1105,203,0
"1930",1,1105,203,0
"1670",1,1106,203,0
"1938",1,1106,203,0
"1676",1,1107,203,0
"1934",1,1107,203,0
"1680",1,1108,203,0
"1940",1,1108,203,0
"1686",1,1109,203,0
"1942",1,1109,203,0
"1684",1,1110,203,0
"1946",1,1110,203,0
"1690",1,1111,203,0
"1944",1,1111,203,0
"1692",1,1112,203,0
"1948",1,1112,203,0
"1688",1,1113,203,0
"1950",1,1113,203,0
"1694",1,1114,203,0
"1954",1,1114,203,0
"1696",1,1115,203,0
"1956",1,1115,203,0
"1698",1,1116,203,0
"1952",1,1116,203,0
"1706",1,1201,203,0
"1960",1,1201,203,0
"1704",1,1202,203,0
"1962",1,1202,203,0
"1702",1,1203,203,0
"1964",1,1203,203,0
"1700",1,1204,203,0
"1966",1,1204,203,0
"1710",1,1205,203,0
"1958",1,1205,203,0
"1714",1,1206,203,0
"1978",1,1206,203,0
"1708",1,1207,203,0
"1980",1,1207,203,0
"1712",1,1208,203,0
"1968",1,1208,203,0
"1720",1,1209,203,0
"1970",1,1209,203,0
"1718",1,1210,203,0
"1972",1,1210,203,0
"1716",1,1211,203,0
"1976",1,1211,203,0
"1726",1,1212,203,0
"1982",1,1212,203,0
"1722",1,1213,203,0
"1974",1,1213,203,0
"1728",1,1214,203,0
"1994",1,1214,203,0
"1730",1,1215,203,0
"1996",1,1215,203,0
"1724",1,1216,203,0
