"","lane","tile","code","value"
"235",2,2111,103,2780392
"236",2,2112,103,2832418
"237",2,2113,103,2873304
"238",2,2114,103,2914267
"239",2,2115,103,2931159
"240",2,2116,103,2940381
"241",2,2201,103,2248318
"242",2,2202,103,2295900
"243",2,2203,103,2345304
"244",2,2204,103,2407598
"245",2,2205,103,2411176
"246",2,2206,103,2511629
"247",2,2207,103,2556183
"248",2,2208,103,2593725
"249",2,2209,103,2617722
"250",2,2210,103,2657909
"251",2,2211,103,2741863
"252",2,2212,103,2793813
"253",2,2213,103,2849093
"254",2,2214,103,2891290
"255",2,2215,103,2918039
"256",2,2216,103,2937143
"257",2,1101,200,0
"258",2,1101,200,0
"259",2,1101,200,0.00120089610572904
"260",2,1101,200,0.00120089610572904
"261",2,1102,200,0
"262",2,1102,200,0.00125453388318419
"263",2,1102,200,0.00125453388318419
"264",2,1103,200,0
"265",2,1103,200,0.00108971388544887
"266",2,1103,200,0.00108971388544887
"267",2,1104,200,0
"268",2,1104,200,0.00116490584332496
"269",2,1104,200,0.00116490584332496
"270",2,1105,200,0
"271",2,1105,200,0.0011145209427923
"272",2,1105,200,0.0011145209427923
"273",2,1106,200,0
"274",2,1106,200,0.00101837073452771
"275",2,1106,200,0.00101837073452771
"276",2,1107,200,0
"277",2,1107,200,0.00120054406579584
"278",2,1107,200,0.00120054406579584
"279",2,1108,200,0
"280",2,1108,200,0.00118464801926166
"281",2,1108,200,0.00118464801926166
"282",2,1109,200,0
"283",2,1109,200,0.00115697563160211
"284",2,1109,200,0.00115697563160211
"285",2,1110,200,0
"286",2,1110,200,0.000901158782653511
"287",2,1110,200,0.000901158782653511
"288",2,1111,200,0
"289",2,1111,200,0.00104054575785995
"290",2,1111,200,0.00104054575785995
"291",2,1112,200,0
"292",2,1112,200,0.000827693613246083
"293",2,1112,200,0.000827693613246083
"294",2,1113,200,0
"295",2,1113,200,0.000974161841440946
"296",2,1113,200,0.000974161841440946
"297",2,1114,200,0
"298",2,1114,200,0.00130385940428823
"299",2,1114,200,0.00130385940428823
"300",2,1115,200,0
"301",2,1115,200,0.00117351207882166
"302",2,1115,200,0.00117351207882166
"303",2,1116,200,0
"304",2,1116,200,0.00107322598341852
"305",2,1116,200,0.00107322598341852
"306",2,1201,200,0
"307",2,1201,200,0.00127015390899032
"308",2,1201,200,0.00127015390899032
"309",2,1202,200,0
"310",2,1202,200,0.00135428959038109
"311",2,1202,200,0.00135428959038109
"312",2,1203,200,0
"313",2,1203,200,0.0011557909892872
"314",2,1203,200,0.0011557909892872
"315",2,1204,200,0
"316",2,1204,200,0.001212416915223
"317",2,1204,200,0.001212416915223
"318",2,1205,200,0
"319",2,1205,200,0.00123858614824712
"320",2,1205,200,0.00123858614824712
"321",2,1206,200,0
"322",2,1206,200,0.00124066090211272
"323",2,1206,200,0.00124066090211272
"324",2,1207,200,0
"325",2,1207,200,0.000948784523643553
"326",2,1207,200,0.000948784523643553
"327",2,1208,200,0
"328",2,1208,200,0.0011321974452585
"329",2,1208,200,0.0011321974452585
"330",2,1209,200,0
"331",2,1209,200,0.00108763517346233
"332",2,1209,200,0.00108763517346233
"333",2,1210,200,0
"334",2,1210,200,0.00102860142942518
"335",2,1210,200,0.00102860142942518
"336",2,1211,200,0
"337",2,1211,200,0.0010635027429089
"338",2,1211,200,0.0010635027429089
"339",2,1212,200,0
"340",2,1212,200,0.0010799978626892
"341",2,1212,200,0.0010799978626892
"342",2,1213,200,0
"343",2,1213,200,0.00106853933539242
"344",2,1213,200,0.00106853933539242
"345",2,1214,200,0
"346",2,1214,200,0.00116499373689294
"347",2,1214,200,0.00116499373689294
"348",2,1215,200,0
"349",2,1215,200,0.00137038622051477
"350",2,1215,200,0.00137038622051477
"351",2,1216,200,0
"352",2,1216,200,0.00129271170590073
"353",2,1216,200,0.00129271170590073
"354",2,2101,200,0
"355",2,2101,200,0.00131494167726487
"356",2,2101,200,0.00131494167726487
"357",2,2102,200,0
"358",2,2102,200,0.00135973410215229
"359",2,2102,200,0.00135973410215229
"360",2,2103,200,0
"361",2,2103,200,0.00115976831875741
"362",2,2103,200,0.00115976831875741
"363",2,2104,200,0
"364",2,2104,200,0.00102752365637571
"365",2,2104,200,0.00102752365637571
"366",2,2105,200,0
"367",2,2105,200,0.00128398358356208
"368",2,2105,200,0.00128398358356208
"369",2,2106,200,0
"370",2,2106,200,0.00102867349050939
"371",2,2106,200,0.00102867349050939
"372",2,2107,200,0
"373",2,2107,200,0.00112097430974245
"374",2,2107,200,0.00112097430974245
"375",2,2108,200,0
"376",2,2108,200,0.00106570473872125
"377",2,2108,200,0.00106570473872125
"378",2,2109,200,0
"379",2,2109,200,0.00109061144758016
"380",2,2109,200,0.00109061144758016
"381",2,2110,200,0
"382",2,2110,200,0.00100603245664388
"383",2,2110,200,0.00100603245664388
"384",2,2111,200,0
"385",2,2111,200,0.000995904090814292
"386",2,2111,200,0.000995904090814292
"387",2,2112,200,0
"388",2,2112,200,0.00104144052602351
"389",2,2112,200,0.00104144052602351
"390",2,2113,200,0
"391",2,2113,200,0.00108239008113742
"392",2,2113,200,0.00108239008113742
"393",2,2114,200,0
"394",2,2114,200,0.00112578016705811
"395",2,2114,200,0.00112578016705811
"396",2,2115,200,0
"397",2,2115,200,0.00116797583177686
"398",2,2115,200,0.00116797583177686
"399",2,2116,200,0
"400",2,2116,200,0.0012027946067974
"401",2,2116,200,0.0012027946067974
"402",2,2201,200,0
"403",2,2201,200,0.00117072067223489
"404",2,2201,200,0.00117072067223489
"405",2,2202,200,0
"406",2,2202,200,0.00111819209996611
"407",2,2202,200,0.00111819209996611
"408",2,2203,200,0
"409",2,2203,200,0.0012152724666521
"410",2,2203,200,0.0012152724666521
"411",2,2204,200,0
"412",2,2204,200,0.0012524479534477
"413",2,2204,200,0.0012524479534477
"414",2,2205,200,0
"415",2,2205,200,0.00122298509813845
"416",2,2205,200,0.00122298509813845
"417",2,2206,200,0
"418",2,2206,200,0.00121073075570166
"419",2,2206,200,0.00121073075570166
"420",2,2207,200,0
"421",2,2207,200,0.00113602913916111
"422",2,2207,200,0.00113602913916111
"423",2,2208,200,0
"424",2,2208,200,0.00113380944821984
"425",2,2208,200,0.00113380944821984
"426",2,2209,200,0
"427",2,2209,200,0.00110281328670681
"428",2,2209,200,0.00110281328670681
"429",2,2210,200,0
"430",2,2210,200,0.00113529292866588
"431",2,2210,200,0.00113529292866588
"432",2,2211,200,0
"433",2,2211,200,0.00104019499849528
"434",2,2211,200,0.00104019499849528
"435",2,2212,200,0
"436",2,2212,200,0.00107705837581307
"437",2,2212,200,0.00107705837581307
"438",2,2213,200,0
"439",2,2213,200,0.0011067355517298
"440",2,2213,200,0.0011067355517298
"441",2,2214,200,0
"442",2,2214,200,0.00102554657496512
"443",2,2214,200,0.00102554657496512
"444",2,2215,200,0
"445",2,2215,200,0.00112891243770719
"446",2,2215,200,0.00112891243770719
"447",2,2216,200,0
"448",2,2216,200,0.00126047059893608
"449",2,2216,200,0.00126047059893608
"450",2,1101,201,0
"451",2,1101,201,0
"452",2,1101,201,0.00089497392764315
"453",2,1101,201,0.00089497392764315
"454",2,1102,201,0
"455",2,1102,201,0.000867448979988694
"456",2,1102,201,0.000867448979988694
"457",2,1103,201,0
"458",2,1103,201,0.000870377058163285
"459",2,1103,201,0.000870377058163285
"460",2,1104,201,0
"461",2,1104,201,0.000772572588175535
"462",2,1104,201,0.000772572588175535
"463",2,1105,201,0
"464",2,1105,201,0.000829630764201283
"465",2,1105,201,0.000829630764201283
"466",2,1106,201,0
"467",2,1106,201,0.000842311885207891
"468",2,1106,201,0.000842311885207891
"469",2,1107,201,0
"470",2,1107,201,0.00066202727612108
"471",2,1107,201,0.00066202727612108
"472",2,1108,201,0
"473",2,1108,201,0.000775179418269545
"474",2,1108,201,0.000775179418269545
"475",2,1109,201,0
"476",2,1109,201,0.000762485491577536
"477",2,1109,201,0.000762485491577536
"478",2,1110,201,0
"479",2,1110,201,0.000738679489586502
"480",2,1110,201,0.000738679489586502
"481",2,1111,201,0
"482",2,1111,201,0.000711400702130049
"483",2,1111,201,0.000711400702130049
"484",2,1112,201,0
"485",2,1112,201,0.000665684987325221
"486",2,1112,201,0.000665684987325221
"487",2,1113,201,0
"488",2,1113,201,0.000777884910348803
"489",2,1113,201,0.000777884910348803
"490",2,1114,201,0
"491",2,1114,201,0.000477632012916729
"492",2,1114,201,0.000477632012916729
"493",2,1115,201,0
"494",2,1115,201,0.000535510014742613
"495",2,1115,201,0.000535510014742613
"496",2,1116,201,0
"497",2,1116,201,0.000619370257481933
"498",2,1116,201,0.000619370257481933
"499",2,1201,201,0
"500",2,1201,201,0.000850936747156084
"501",2,1201,201,0.000850936747156084
"502",2,1202,201,0
"503",2,1202,201,0.000854292244184762
"504",2,1202,201,0.000854292244184762
"505",2,1203,201,0
"506",2,1203,201,0.000841466884594411
"507",2,1203,201,0.000841466884594411
"508",2,1204,201,0
"509",2,1204,201,0.000835865153931081
"510",2,1204,201,0.000835865153931081
"511",2,1205,201,0
"512",2,1205,201,0.000864590110722929
"513",2,1205,201,0.000864590110722929
"514",2,1206,201,0
"515",2,1206,201,0.0007412243867293
"516",2,1206,201,0.0007412243867293
"517",2,1207,201,0
"518",2,1207,201,0.000846294104121625
"519",2,1207,201,0.000846294104121625
"520",2,1208,201,0
"521",2,1208,201,0.000835640297736973
"522",2,1208,201,0.000835640297736973
"523",2,1209,201,0
"524",2,1209,201,0.000783298804890364
"525",2,1209,201,0.000783298804890364
"526",2,1210,201,0
"527",2,1210,201,0.000836598395835608
"528",2,1210,201,0.000836598395835608
"529",2,1211,201,0
"530",2,1211,201,0.000812819285783917
"531",2,1211,201,0.000812819285783917
"532",2,1212,201,0
"533",2,1212,201,0.000769605860114098
"534",2,1212,201,0.000769605860114098
"535",2,1213,201,0
"536",2,1213,201,0.000668151187710464
"537",2,1213,201,0.000668151187710464
"538",2,1214,201,0
"539",2,1214,201,0.00070094654802233
"540",2,1214,201,0.00070094654802233
"541",2,1215,201,0
"542",2,1215,201,0.00061715068295598
"543",2,1215,201,0.00061715068295598
"544",2,1216,201,0
"545",2,1216,201,0.000595466757658869
"546",2,1216,201,0.000595466757658869
"547",2,2101,201,0
"548",2,2101,201,0.000792916514910758
"549",2,2101,201,0.000792916514910758
"550",2,2102,201,0
"551",2,2102,201,0.00101365963928401
"552",2,2102,201,0.00101365963928401
"553",2,2103,201,0
"554",2,2103,201,0.000854709185659885
"555",2,2103,201,0.000854709185659885
"556",2,2104,201,0
"557",2,2104,201,0.00092223339015618
"558",2,2104,201,0.00092223339015618
"559",2,2105,201,0
"560",2,2105,201,0.000682072655763477
"561",2,2105,201,0.000682072655763477
"562",2,2106,201,0
"563",2,2106,201,0.000970403198152781
"564",2,2106,201,0.000970403198152781
"565",2,2107,201,0
"566",2,2107,201,0.000777397479396313
"567",2,2107,201,0.000777397479396313
"568",2,2108,201,0
"569",2,2108,201,0.000772489001974463
"570",2,2108,201,0.000772489001974463
"571",2,2109,201,0
"572",2,2109,201,0.000710879568941891
"573",2,2109,201,0.000710879568941891
"574",2,2110,201,0
"575",2,2110,201,0.000809104589279741
"576",2,2110,201,0.000809104589279741
"577",2,2111,201,0
"578",2,2111,201,0.000663754064589739
"579",2,2111,201,0.000663754064589739
"580",2,2112,201,0
"581",2,2112,201,0.000757044355850667
"582",2,2112,201,0.000757044355850667
"583",2,2113,201,0
"584",2,2113,201,0.000561149267014116
"585",2,2113,201,0.000561149267014116
"586",2,2114,201,0
"587",2,2114,201,0.000705125741660595
"588",2,2114,201,0.000705125741660595
"589",2,2115,201,0
"590",2,2115,201,0.000706398801412433
"591",2,2115,201,0.000706398801412433
"592",2,2116,201,0
"593",2,2116,201,0.000583996472414583
"594",2,2116,201,0.000583996472414583
"595",2,2201,201,0
"596",2,2201,201,0.000967769476119429
"597",2,2201,201,0.000967769476119429
"598",2,2202,201,0
"599",2,2202,201,0.000928753579501063
"600",2,2202,201,0.000928753579501063
"601",2,2203,201,0
"602",2,2203,201,0.000890410563442856
"603",2,2203,201,0.000890410563442856
"604",2,2204,201,0
"605",2,2204,201,0.000823399692308158
"606",2,2204,201,0.000823399692308158
"607",2,2205,201,0
"608",2,2205,201,0.000904252054169774
"609",2,2205,201,0.000904252054169774
"610",2,2206,201,0
"611",2,2206,201,0.000833927653729916
"612",2,2206,201,0.000833927653729916
"613",2,2207,201,0
"614",2,2207,201,0.000872914679348469
"615",2,2207,201,0.000872914679348469
"616",2,2208,201,0
"617",2,2208,201,0.000812753394711763
"618",2,2208,201,0.000812753394711763
"619",2,2209,201,0
"620",2,2209,201,0.000808122858870775
"621",2,2209,201,0.000808122858870775
"622",2,2210,201,0
"623",2,2210,201,0.000757546513341367
"624",2,2210,201,0.000757546513341367
"625",2,2211,201,0
"626",2,2211,201,0.000726519210729748
"627",2,2211,201,0.000726519210729748
"628",2,2212,201,0
"629",2,2212,201,0.000803528411779553
"630",2,2212,201,0.000803528411779553
"631",2,2213,201,0
"632",2,2213,201,0.000806513475254178
"633",2,2213,201,0.000806513475254178
"634",2,2214,201,0
"635",2,2214,201,0.000762667565140873
"636",2,2214,201,0.000762667565140873
"637",2,2215,201,0
"638",2,2215,201,0.000623451895080507
"639",2,2215,201,0.000623451895080507
"640",2,2216,201,0
"641",2,2216,201,0.000656824617180973
"642",2,2216,201,0.000656824617180973
"643",2,1101,202,0
"644",2,1101,202,0
"645",2,1102,202,0
"646",2,1102,202,0
"647",2,1102,202,0
"648",2,1103,202,0
"649",2,1103,202,0
"650",2,1104,202,0
"651",2,1104,202,0
"652",2,1105,202,0
"653",2,1105,202,0
"654",2,1106,202,0
"655",2,1106,202,0
"656",2,1107,202,0
"657",2,1107,202,0
"658",2,1108,202,0
"659",2,1108,202,0
"660",2,1109,202,0
"661",2,1109,202,0
"662",2,1110,202,0
"663",2,1110,202,0
"664",2,1111,202,0
"665",2,1111,202,0
"666",2,1112,202,0
"667",2,1112,202,0
"668",2,1113,202,0
"669",2,1113,202,0
"670",2,1114,202,0
"671",2,1114,202,0
"672",2,1115,202,0
"673",2,1115,202,0
"674",2,1116,202,0
"675",2,1116,202,0
"676",2,1201,202,0
"677",2,1201,202,0
"678",2,1202,202,0
"679",2,1202,202,0
"680",2,1203,202,0
"681",2,1203,202,0
"682",2,1204,202,0
"683",2,1204,202,0
"684",2,1205,202,0
"685",2,1205,202,0
"686",2,1206,202,0
"687",2,1206,202,0
"688",2,1207,202,0
"689",2,1207,202,0
"690",2,1208,202,0
"691",2,1208,202,0
"692",2,1209,202,0
"693",2,1209,202,0
"694",2,1210,202,0
"695",2,1210,202,0
"696",2,1211,202,0
"697",2,1211,202,0
"698",2,1212,202,0
"699",2,1212,202,0
"700",2,1213,202,0
"701",2,1213,202,0
"702",2,1214,202,0
"703",2,1214,202,0
"704",2,1215,202,0
"705",2,1215,202,0
"706",2,1216,202,0
"707",2,1216,202,0
"708",2,2101,202,0
"709",2,2101,202,0
"710",2,2102,202,0
"711",2,2102,202,0
"712",2,2103,202,0
"713",2,2103,202,0
"714",2,2104,202,0
"715",2,2104,202,0
"716",2,2105,202,0
"717",2,2105,202,0
"718",2,2106,202,0
"719",2,2106,202,0
"720",2,2107,202,0
"721",2,2107,202,0
"722",2,2108,202,0
"723",2,2108,202,0
"724",2,2109,202,0
"725",2,2109,202,0
"726",2,2110,202,0
"727",2,2110,202,0
"728",2,2111,202,0
"729",2,2111,202,0
"730",2,2112,202,0
"731",2,2112,202,0
"732",2,2113,202,0
"733",2,2113,202,0
"734",2,2114,202,0
"735",2,2114,202,0
"736",2,2115,202,0
"737",2,2115,202,0
"738",2,2116,202,0
"739",2,2116,202,0
"740",2,2201,202,0
"741",2,2201,202,0
"742",2,2202,202,0
"743",2,2202,202,0
"744",2,2203,202,0
"745",2,2203,202,0
"746",2,2204,202,0
"747",2,2204,202,0
"748",2,2205,202,0
"749",2,2205,202,0
"750",2,2206,202,0
"751",2,2206,202,0
"752",2,2207,202,0
"753",2,2207,202,0
"754",2,2208,202,0
"755",2,2208,202,0
"756",2,2209,202,0
"757",2,2209,202,0
"758",2,2210,202,0
"759",2,2210,202,0
"760",2,2211,202,0
"761",2,2211,202,0
"762",2,2212,202,0
"763",2,2212,202,0
"764",2,2213,202,0
"765",2,2213,202,0
"766",2,2214,202,0
"767",2,2214,202,0
"768",2,2215,202,0
"769",2,2215,202,0
"770",2,2216,202,0
"771",2,2216,202,0
"772",2,1101,203,0
"773",2,1101,203,0
"774",2,1102,203,0
"775",2,1102,203,0
"776",2,1102,203,0
"777",2,1103,203,0
"778",2,1103,203,0
"779",2,1104,203,0
"780",2,1104,203,0
"781",2,1105,203,0
"782",2,1105,203,0
"783",2,1106,203,0
"784",2,1106,203,0
"785",2,1107,203,0
"786",2,1107,203,0
"787",2,1108,203,0
"788",2,1108,203,0
"789",2,1109,203,0
"790",2,1109,203,0
"791",2,1110,203,0
"792",2,1110,203,0
"793",2,1111,203,0
"794",2,1111,203,0
"795",2,1112,203,0
"796",2,1112,203,0
"797",2,1113,203,0
"798",2,1113,203,0
"799",2,1114,203,0
"800",2,1114,203,0
"801",2,1115,203,0
"802",2,1115,203,0
"803",2,1116,203,0
"804",2,1116,203,0
"805",2,1201,203,0
"806",2,1201,203,0
"807",2,1202,203,0
"808",2,1202,203,0
"809",2,1203,203,0
"810",2,1203,203,0
"811",2,1204,203,0
"812",2,1204,203,0
"813",2,1205,203,0
"814",2,1205,203,0
"815",2,1206,203,0
"816",2,1206,203,0
"817",2,1207,203,0
"818",2,1207,203,0
"819",2,1208,203,0
"820",2,1208,203,0
"821",2,1209,203,0
"822",2,1209,203,0
"823",2,1210,203,0
"824",2,1210,203,0
"825",2,1211,203,0
"826",2,1211,203,0
"827",2,1212,203,0
"828",2,1212,203,0
"829",2,1213,203,0
"830",2,1213,203,0
"831",2,1214,203,0
"832",2,1214,203,0
"833",2,1215,203,0
"834",2,1215,203,0
"835",2,1216,203,0
"836",2,1216,203,0
"837",2,2101,203,0
"838",2,2101,203,0
"839",2,2102,203,0
"840",2,2102,203,0
"841",2,2103,203,0
"842",2,2103,203,0
"843",2,2104,203,0
"844",2,2104,203,0
"845",2,2105,203,0
"846",2,2105,203,0
"847",2,2106,203,0
"848",2,2106,203,0
"849",2,2107,203,0
"850",2,2107,203,0
"851",2,2108,203,0
"852",2,2108,203,0
"853",2,2109,203,0
"854",2,2109,203,0
"855",2,2110,203,0
"856",2,2110,203,0
"857",2,2111,203,0
"858",2,2111,203,0
"859",2,2112,203,0
"860",2,2112,203,0
"861",2,2113,203,0
"862",2,2113,203,0
"863",2,2114,203,0
"864",2,2114,203,0
"865",2,2115,203,0
"866",2,2115,203,0
"867",2,2116,203,0
"868",2,2116,203,0
"869",2,2201,203,0
"870",2,2201,203,0
"871",2,2202,203,0
"872",2,2202,203,0
"873",2,2203,203,0
"874",2,2203,203,0
"875",2,2204,203,0
"876",2,2204,203,0
"877",2,2205,203,0
"878",2,2205,203,0
"879",2,2206,203,0
"880",2,2206,203,0
"881",2,2207,203,0
"882",2,2207,203,0
"883",2,2208,203,0
"884",2,2208,203,0
"885",2,2209,203,0
"886",2,2209,203,0
"887",2,2210,203,0
"888",2,2210,203,0
"889",2,2211,203,0
"890",2,2211,203,0
"891",2,2212,203,0
"892",2,2212,203,0
"893",2,2213,203,0
"894",2,2213,203,0
"895",2,2214,203,0
"896",2,2214,203,0
"897",2,2215,203,0
"898",2,2215,203,0
"899",2,2216,203,0
"900",2,2216,203,0
"901",2,1101,204,0
"902",2,1101,204,0
"903",2,1101,204,0.00116205948870629
"904",2,1101,204,0.00116205948870629
"905",2,1102,204,0
"906",2,1102,204,0.00126163102686405
"907",2,1102,204,0.00126163102686405
"908",2,1103,204,0
"909",2,1103,204,0.00119525170885026
"910",2,1103,204,0.00119525170885026
"911",2,1104,204,0
"912",2,1104,204,0.00112888286821544
"913",2,1104,204,0.00112888286821544
"914",2,1105,204,0
"915",2,1105,204,0.00123773713130504
"916",2,1105,204,0.00123773713130504
"917",2,1106,204,0
"918",2,1106,204,0.00133942742832005
"919",2,1106,204,0.00133942742832005
"920",2,1107,204,0
"921",2,1107,204,0.00128079426940531
"922",2,1107,204,0.00128079426940531
"923",2,1108,204,0
"924",2,1108,204,0.00117684889119118
"925",2,1108,204,0.00117684889119118
"926",2,1109,204,0
"927",2,1109,204,0.00129658018704504
"928",2,1109,204,0.00129658018704504
"929",2,1110,204,0
"930",2,1110,204,0.00125178706366569
"931",2,1110,204,0.00125178706366569
"932",2,1111,204,0
"933",2,1111,204,0.00120963726658374
"934",2,1111,204,0.00120963726658374
"935",2,1112,204,0
"936",2,1112,204,0.00109044089913368
"937",2,1112,204,0.00109044089913368
"938",2,1113,204,0
"939",2,1113,204,0.00135475699789822
"940",2,1113,204,0.00135475699789822
"941",2,1114,204,0
