,lane,tile,cycle,errorrate,nPerfect,n1Error,n2Error,n3Error,n4Error
6035,1,1203,95,0.295209974,9865,684,40,11,7
6036,1,1204,95,0.363705963,9872,647,24,6,3
6037,1,1205,95,0.333174676,9789,753,59,15,7
6038,1,1206,95,0.354033113,9691,812,38,12,5
6039,1,1207,95,0.315779686,10081,739,43,14,1
6040,1,1208,95,0.267997414,10206,662,29,9,4
6041,1,1209,95,0.257779419,10202,733,35,4,2
6042,1,1210,95,0.310208678,10020,672,40,7,2
6043,1,1211,95,0.340198606,10293,698,27,7,2
6044,1,1212,95,0.187160775,9998,738,45,15,3
6045,1,1213,95,0.407969654,9802,767,40,16,5
6046,1,1214,95,0.402132243,9954,758,67,10,4
6047,1,1215,95,0.30734843,10011,765,47,18,4
6048,1,1216,95,0.323682785,10389,772,54,17,4
6049,1,2101,95,0.249520153,9838,663,25,5,2
6050,1,2102,95,0.17061612,10003,645,17,7,2
6051,1,2103,95,0.168776378,10007,740,34,6,4
6052,1,2104,95,0.271180093,9851,928,51,6,2
6053,1,2105,95,0.315397114,9137,1330,89,25,11
6054,1,2106,95,0.289827973,10032,720,39,6,4
6055,1,2107,95,0.290302098,10412,677,30,16,4
6056,1,2108,95,0.283130884,10362,673,27,8,4
6057,1,2109,95,0.261520416,10464,695,29,7,5
6058,1,2110,95,0.338579804,10290,707,26,10,4
6059,1,2111,95,0.262277305,10425,708,31,6,4
6060,1,2112,95,0.236385122,10329,738,40,10,4
6061,1,2113,95,0.25480026,10339,722,37,12,6
6062,1,2114,95,0.3343575,10333,793,37,12,7
6063,1,2115,95,0.309597522,10259,763,43,8,7
6064,1,2116,95,0.266311586,10590,736,52,14,4
6065,1,2201,95,0.264925718,9998,637,27,4,5
6066,1,2202,95,0.253902584,10059,653,21,4,2
6067,1,2203,95,0.273507506,9977,709,25,8,8
6068,1,2204,95,0.30649206,10189,664,38,3,2
6069,1,2205,95,0.351754129,10036,741,76,24,11
6070,1,2206,95,0.262752563,9013,1814,276,21,4
6071,1,2207,95,0.279103279,7135,3451,614,27,4
6072,1,2208,95,0.177210703,10675,700,29,3,3
6073,1,2209,95,0.215827331,10514,688,26,9,5
6074,1,2210,95,0.249665633,10573,733,31,4,6
6075,1,2211,95,0.291890919,10091,933,42,9,5
6076,1,2212,95,0.211174652,10722,722,39,5,4
6077,1,2213,95,0.259600759,10520,740,29,7,5
6078,1,2214,95,0.300858319,10624,755,35,9,6
6079,1,2215,95,0.292760819,10562,758,47,7,5
6080,1,2216,95,0.250172526,10904,753,37,15,5
6081,1,1101,96,0.240592822,9765,680,28,7,1
6082,1,1102,96,0.305298418,9633,602,22,7,2
6083,1,1103,96,0.264705896,9577,674,38,8,5
6084,1,1104,96,0.283098996,10029,652,26,6,4
6085,1,1105,96,0.323747844,9792,751,41,17,11
6086,1,1106,96,0.329535812,9986,724,24,7,4
6087,1,1107,96,0.256824881,9888,699,32,15,2
6088,1,1108,96,0.368935615,10183,710,37,10,2
6089,1,1109,96,0.300751865,9991,702,35,12,7
6090,1,1110,96,0.280138195,10059,695,37,13,9
6091,1,1111,96,0.310303926,10305,714,32,11,7
6092,1,1112,96,0.373866707,9920,790,53,16,9
6093,1,1113,96,0.359916657,9851,746,46,15,2
6094,1,1114,96,0.349175572,9621,740,52,15,7
6095,1,1115,96,0.248423472,9739,771,63,15,8
6096,1,1116,96,0.360805154,9838,726,51,20,7
6097,1,1201,96,0.327900469,9780,628,34,7,4
6098,1,1202,96,0.269489884,9785,695,27,7,3
6099,1,1203,96,0.352380961,9856,693,37,10,7
6100,1,1204,96,0.277591646,9865,652,26,5,3
6101,1,1205,96,0.342791855,9779,760,59,18,7
6102,1,1206,96,0.392419606,9681,819,41,10,6
6103,1,1207,96,0.250859439,10071,749,42,14,2
6104,1,1208,96,0.35116902,10193,674,27,10,6
6105,1,1209,96,0.202615589,10195,739,34,6,2
6106,1,1210,96,0.300836712,10012,677,43,6,3
6107,1,1211,96,0.285057485,10283,706,27,9,2
6108,1,1212,96,0.252737999,9988,748,43,16,1
6109,1,1213,96,0.360668182,9794,769,44,16,6
6110,1,1214,96,0.336889386,9944,767,66,12,2
6111,1,1215,96,0.30734843,9998,777,47,18,5
6112,1,1216,96,0.359776944,10378,780,57,16,2
6113,1,2101,96,0.230304196,9832,668,25,3,5
6114,1,2102,96,0.227445036,9996,651,17,7,3
6115,1,2103,96,0.215678915,9999,746,35,7,3
6116,1,2104,96,0.205703601,9845,933,51,6,3
6117,1,2105,96,0.325016737,9129,1335,91,25,12
6118,1,2106,96,0.299233228,10025,726,39,4,7
6119,1,2107,96,0.335661799,10400,688,31,11,7
6120,1,2108,96,0.356131852,10351,683,26,9,5
6121,1,2109,96,0.288418204,10459,699,28,8,4
6122,1,2110,96,0.302004218,10281,714,27,10,3
6123,1,2111,96,0.253210336,10415,715,33,7,4
6124,1,2112,96,0.263564497,10321,743,41,9,6
6125,1,2113,96,0.263780236,10335,725,36,11,8
6126,1,2114,96,0.234975144,10327,798,36,12,7
6127,1,2115,96,0.42793408,10247,774,41,9,7
6128,1,2116,96,0.239722982,10582,742,52,16,4
6129,1,2201,96,0.246165499,9992,642,25,6,6
6130,1,2202,96,0.244728923,10052,660,19,6,2
6131,1,2203,96,0.320875794,9966,719,25,9,5
6132,1,2204,96,0.371816337,10182,668,39,3,3
6133,1,2205,96,0.370507598,10024,751,75,25,12
6134,1,2206,96,0.172351241,9010,1816,276,22,3
6135,1,2207,96,0.279304445,7132,3449,617,28,5
6136,1,2208,96,0.221690163,10666,708,28,5,3
6137,1,2209,96,0.2698327,10502,698,27,8,6
6138,1,2210,96,0.267689824,10567,737,32,5,6
6139,1,2211,96,0.255544394,10087,936,43,5,8
6140,1,2212,96,0.246522278,10715,725,42,6,4
6141,1,2213,96,0.313479632,10508,750,31,6,4
6142,1,2214,96,0.283311188,10615,762,34,12,3
6143,1,2215,96,0.283990055,10554,764,47,7,6
6144,1,2216,96,0.215814918,10898,758,36,15,5
6145,1,1101,97,0.240639135,9754,690,29,6,2
6146,1,1102,97,0.295479178,9625,609,21,8,3
6147,1,1103,97,0.284425259,9569,678,42,8,4
6148,1,1104,97,0.264225721,10023,654,30,5,4
6149,1,1105,97,0.314225852,9786,754,43,16,11
6150,1,1106,97,0.348366439,9976,731,26,5,4
6151,1,1107,97,0.266387582,9880,704,32,16,4
6152,1,1108,97,0.313682079,10176,717,36,10,2
6153,1,1109,97,0.319608957,9982,708,37,10,7
6154,1,1110,97,0.233470306,10050,704,37,10,10
6155,1,1111,97,0.392479002,10289,725,35,10,8
6156,1,1112,97,0.308497697,9912,797,52,17,9
6157,1,1113,97,0.312588811,9847,747,46,17,2
6158,1,1114,97,0.271554649,9618,742,53,14,7
6159,1,1115,97,0.258027524,9731,777,65,13,10
6160,1,1116,97,0.322856337,9833,728,52,22,5
6161,1,1201,97,0.366371006,9767,640,35,6,3
6162,1,1202,97,0.288850367,9777,702,28,6,2
6163,1,1203,97,0.352414519,9847,700,39,7,7
6164,1,1204,97,0.268045187,9859,658,25,6,2
6165,1,1205,97,0.361801386,9764,775,55,21,8
6166,1,1206,97,0.335056484,9674,825,41,11,3
6167,1,1207,97,0.297370136,10062,757,42,13,3
6168,1,1208,97,0.29577595,10186,678,30,10,4
6169,1,1209,97,0.156537756,10195,738,35,2,6
6170,1,1210,97,0.310237855,10002,686,43,7,2
6171,1,1211,97,0.321779907,10270,717,29,8,3
6172,1,1212,97,0.318232864,9973,760,45,17,0
6173,1,1213,97,0.379686773,9787,776,40,19,4
6174,1,1214,97,0.327347547,9937,770,69,12,3
6175,1,1215,97,0.30731979,9994,777,48,19,7
6176,1,1216,97,0.305837899,10371,785,58,16,2
6177,1,2101,97,0.220771745,9827,671,26,3,4
6178,1,2102,97,0.246398792,9990,655,18,7,4
6179,1,2103,97,0.225014061,9994,748,37,6,4
6180,1,2104,97,0.214993462,9838,938,53,5,3
6181,1,2105,97,0.334608018,9125,1336,91,26,12
6182,1,2106,97,0.299261212,10019,727,44,4,5
6183,1,2107,97,0.335753173,10390,696,32,11,5
6184,1,2108,97,0.283130884,10345,685,30,6,7
6185,1,2109,97,0.360652775,10447,709,29,7,4
6186,1,2110,97,0.366099209,10270,723,28,8,5
6187,1,2111,97,0.207975402,10406,722,34,6,5
6188,1,2112,97,0.272652924,10311,751,42,8,6
6189,1,2113,97,0.354771227,10320,739,35,12,8
6190,1,2114,97,0.298237681,10317,805,38,11,7
6191,1,2115,97,0.382548511,10235,786,41,6,8
6192,1,2116,97,0.21316281,10575,748,51,17,4
6193,1,2201,97,0.302543253,9985,646,27,2,9
6194,1,2202,97,0.197498351,10050,661,20,5,3
6195,1,2203,97,0.216837943,9961,723,24,10,5
6196,1,2204,97,0.34348309,10172,676,39,4,3
6197,1,2205,97,0.314785659,10016,757,73,27,14
6198,1,2206,97,0.154069245,9005,1821,276,22,3
6199,1,2207,97,0.315173358,7125,3448,623,29,6
6200,1,2208,97,0.239276856,10655,719,26,6,4
6201,1,2209,97,0.287743896,10495,702,29,5,8
6202,1,2210,97,0.321113199,10556,746,31,7,7
6203,1,2211,97,0.310077518,10081,940,45,5,5
6204,1,2212,97,0.272815287,10704,734,42,8,3
6205,1,2213,97,0.286455989,10497,759,32,7,4
6206,1,2214,97,0.318781555,10606,769,34,13,3
6207,1,2215,97,0.354987562,10540,775,46,10,7
6208,1,2216,97,0.405557007,10878,776,36,15,4
6209,1,1101,98,0.327269226,9740,702,30,7,0
6210,1,1102,98,0.216684729,9617,616,22,7,4
6211,1,1103,98,0.343170911,9558,683,47,9,4
6212,1,1104,98,0.292590857,10013,663,30,5,4
6213,1,1105,98,0.266615897,9781,757,43,17,10
6214,1,1106,98,0.310734451,9969,737,25,7,1
6215,1,1107,98,0.237846062,9875,707,32,16,5
6216,1,1108,98,0.332103312,10166,723,40,10,1
6217,1,1109,98,0.338473111,9971,718,36,11,5
6218,1,1110,98,0.336197227,10037,710,44,10,7
6219,1,1111,98,0.30120483,10283,729,36,9,7
6220,1,1112,98,0.327286333,9903,800,56,18,9
6221,1,1113,98,0.3125,9839,754,47,16,3
6222,1,1114,98,0.37823683,9605,751,56,15,6
6223,1,1115,98,0.248470947,9724,780,67,15,9
6224,1,1116,98,0.313241571,9820,740,52,22,6
6225,1,1201,98,0.33770746,9760,646,34,8,3
6226,1,1202,98,0.298536211,9772,704,30,7,1
6227,1,1203,98,0.37149933,9838,706,42,6,4
6228,1,1204,98,0.325576931,9852,662,26,6,4
6229,1,1205,98,0.352380961,9751,784,58,18,12
6230,1,1206,98,0.383105069,9666,829,41,15,3
6231,1,1207,98,0.250952691,10056,762,42,11,5
6232,1,1208,98,0.342054188,10176,687,30,10,5
6233,1,1209,98,0.211903453,10187,746,35,2,4
6234,1,1210,98,0.329071075,9992,693,46,6,3
6235,1,1211,98,0.294279933,10257,730,27,10,1
6236,1,1212,98,0.243377328,9964,769,45,16,1
6237,1,1213,98,0.408163279,9772,789,41,18,6
6238,1,1214,98,0.355572194,9933,770,70,15,1
6239,1,1215,98,0.30757758,9985,783,50,19,6
6240,1,1216,98,0.332913429,10363,789,61,17,1
6241,1,2101,98,0.201651618,9821,677,26,2,4
6242,1,2102,98,0.246515602,9981,663,18,7,4
6243,1,2103,98,0.215699151,9988,752,37,8,3
6244,1,2104,98,0.177702948,9834,941,52,6,3
6245,1,2105,98,0.334608018,9115,1343,90,26,16
6246,1,2106,98,0.355472416,10008,735,43,8,4
6247,1,2107,98,0.32673806,10378,706,32,13,4
6248,1,2108,98,0.310587376,10337,692,31,5,6
6249,1,2109,98,0.288626313,10440,715,29,7,4
6250,1,2110,98,0.366199762,10262,730,28,7,4
6251,1,2111,98,0.171836838,10401,725,36,6,5
6252,1,2112,98,0.309175223,10299,757,48,7,6
6253,1,2113,98,0.2820746,10313,745,36,10,9
6254,1,2114,98,0.234996378,10315,802,42,12,3
6255,1,2115,98,0.373508245,10226,790,45,7,7
6256,1,2116,98,0.27535975,10567,753,51,19,4
6257,1,2201,98,0.236473709,9979,649,30,2,5
6258,1,2202,98,0.188146755,10046,665,19,5,3
6259,1,2203,98,0.264150947,9952,730,26,9,5
6260,1,2204,98,0.24152346,10169,678,40,3,4
6261,1,2205,98,0.268518507,10011,761,74,24,14
6262,1,2206,98,0.253853142,8996,1828,277,23,3
6263,1,2207,98,0.279178679,7121,3447,626,30,5
6264,1,2208,98,0.274798334,10643,729,27,5,5
6265,1,2209,98,0.24289313,10482,713,30,5,9
6266,1,2210,98,0.276612818,10550,749,34,5,7
6267,1,2211,98,0.337560445,10074,944,46,7,4
6268,1,2212,98,0.308098584,10691,744,41,10,5
6269,1,2213,98,0.286584288,10486,767,35,6,5
6270,1,2214,98,0.274603605,10597,778,33,13,3
6271,1,2215,98,0.301819801,10535,778,47,9,8
6272,1,2216,98,0.319378495,10866,782,38,18,5
6273,1,1101,99,0.259890258,9732,708,30,9,0
6274,1,1102,99,0.285742432,9608,623,24,6,4
6275,1,1103,99,0.32368809,9545,695,46,11,3
6276,1,1104,99,0.235982627,10006,669,31,4,4
6277,1,1105,99,0.342857152,9774,759,47,17,11
6278,1,1106,99,0.282565683,9963,738,30,7,1
6279,1,1107,99,0.266387582,9868,714,31,15,4
6280,1,1108,99,0.359844983,10157,729,41,11,2
6281,1,1109,99,0.385592014,9961,724,40,9,5
6282,1,1110,99,0.25219503,10031,714,43,12,8
6283,1,1111,99,0.356131852,10275,735,36,10,5
6284,1,1112,99,0.411561131,9890,810,56,19,9
6285,1,1113,99,0.369458139,9832,757,50,16,3
6286,1,1114,99,0.417151719,9593,760,56,17,7
6287,1,1115,99,0.344135374,9717,785,67,15,9
6288,1,1116,99,0.360736668,9808,749,55,21,7
6289,1,1201,99,0.279733777,9756,649,35,8,3
6290,1,1202,99,0.231147066,9765,711,29,8,1
6291,1,1203,99,0.352582425,9830,713,40,9,4
6292,1,1204,99,0.29687798,9843,669,28,5,4
6293,1,1205,99,0.352347404,9744,787,61,19,7
6294,1,1206,99,0.37356323,9660,832,43,13,6
6295,1,1207,99,0.316043884,10044,772,44,11,3
6296,1,1208,99,0.360610276,10165,697,28,12,3
6297,1,1209,99,0.285661638,10173,756,38,3,2
6298,1,1210,99,0.253926456,9985,697,48,6,4
6299,1,1211,99,0.41390729,10235,746,33,9,2
6300,1,1212,99,0.290234983,9949,784,45,16,1
6301,1,1213,99,0.408163279,9765,796,39,16,7
6302,1,1214,99,0.364997655,9927,772,73,14,3
6303,1,1215,99,0.372856081,9975,791,50,20,6
6304,1,1216,99,0.269905537,10357,794,60,18,2
6305,1,2101,99,0.288129091,9811,686,27,2,3
6306,1,2102,99,0.218112856,9974,669,18,6,6
6307,1,2103,99,0.225098476,9980,760,37,7,4
6308,1,2104,99,0.289936393,9823,949,54,6,3
6309,1,2105,99,0.305985838,9109,1349,88,26,16
6310,1,2106,99,0.383607775,9995,747,41,9,6
6311,1,2107,99,0.417536527,10365,716,32,15,5
6312,1,2108,99,0.328917325,10330,697,32,5,6
6313,1,2109,99,0.270587176,10435,720,28,7,5
6314,1,2110,99,0.393700778,10256,733,29,8,4
6315,1,2111,99,0.180962726,10395,731,33,9,5
6316,1,2112,99,0.336424798,10287,768,45,11,3
6317,1,2113,99,0.218380347,10310,745,39,10,7
6318,1,2114,99,0.298291594,10305,811,40,14,3
6319,1,2115,99,0.409985423,10214,799,46,9,7
6320,1,2116,99,0.22210376,10561,759,51,19,3
6321,1,2201,99,0.302714974,9971,656,28,4,5
6322,1,2202,99,0.282273233,10037,672,21,5,2
6323,1,2203,99,0.292480409,9944,738,25,10,4
6324,1,2204,99,0.399368435,10159,685,42,3,3
6325,1,2205,99,0.305583864,10000,771,74,25,12
6326,1,2206,99,0.235784888,8986,1837,278,23,3
6327,1,2207,99,0.270172924,7117,3447,628,31,5
6328,1,2208,99,0.239340484,10629,741,28,6,4
6329,1,2209,99,0.323886633,10473,719,31,6,7
6330,1,2210,99,0.294511378,10546,748,37,6,6
6331,1,2211,99,0.419746339,10066,945,51,8,5
6332,1,2212,99,0.334507048,10682,750,41,9,7
6333,1,2213,99,0.385166615,10470,779,38,7,4
6334,1,2214,99,0.301178128,10587,787,34,10,4
6335,1,2215,99,0.301819801,10527,783,47,10,9
6336,1,2216,99,0.431592584,10848,793,39,22,6
6337,1,1101,100,0.250337005,9724,713,33,7,2
6338,1,1102,100,0.335008383,9594,637,22,8,3
6339,1,1103,100,0.313756257,9541,696,46,13,4
6340,1,1104,100,0.292618454,9994,678,34,4,3
6341,1,1105,100,0.371463954,9766,764,47,18,12
6342,1,1106,100,0.320120513,9954,747,26,10,2
6343,1,1107,100,0.257020473,9860,720,33,15,3
6344,1,1108,100,0.433699369,10146,737,42,11,2
6345,1,1109,100,0.404401392,9948,734,41,10,4
6346,1,1110,100,0.28963843,10018,726,43,11,10
6347,1,1111,100,0.374224156,10265,740,41,8,6
6348,1,1112,100,0.402207464,9877,817,62,18,8
6349,1,1113,100,0.407312691,9817,770,51,16,3
6350,1,1114,100,0.349243313,9583,768,57,17,7
6351,1,1115,100,0.363219261,9705,794,68,16,9
6352,1,1116,100,0.303864777,9800,757,53,22,7
6353,1,1201,100,0.32815364,9744,660,34,10,3
6354,1,1202,100,0.289017349,9757,717,30,9,1
6355,1,1203,100,0.390922964,9821,719,42,9,5
6356,1,1204,100,0.402453035,9834,673,31,6,4
6357,1,1205,100,0.324025542,9738,790,62,20,7
6358,1,1206,100,0.459902257,9650,840,42,14,5
6359,1,1207,100,0.325430036,10032,784,43,11,3
6360,1,1208,100,0.323834211,10155,706,27,12,4
6361,1,1209,100,0.221157387,10167,760,40,2,2
6362,1,1210,100,0.338664144,9975,706,49,5,4
6363,1,1211,100,0.285372376,10230,746,36,10,2
6364,1,1212,100,0.26227051,9941,790,47,16,1
6365,1,1213,100,0.465425521,9755,798,47,14,7
6366,1,1214,100,0.42162466,9916,780,76,12,4
6367,1,1215,100,0.344956189,9967,799,48,18,9
6368,1,1216,100,0.360165685,10349,798,62,18,4
6369,1,2101,100,0.259291261,9803,693,28,2,3
6370,1,2102,100,0.274959713,9965,676,19,6,5
6371,1,2103,100,0.290752202,9971,767,38,8,2
6372,1,2104,100,0.280557364,9813,956,55,8,3
6373,1,2105,100,0.229511335,9103,1353,89,26,15
6374,1,2106,100,0.402320355,9983,756,42,7,7
6375,1,2107,100,0.381332844,10353,726,33,14,5
6376,1,2108,100,0.246665448,10325,702,32,5,6
6377,1,2109,100,0.306610167,10423,731,29,6,4
6378,1,2110,100,0.320512831,10248,738,31,8,4
6379,1,2111,100,0.271493226,10381,741,37,8,5
6380,1,2112,100,0.336485982,10276,777,44,11,6
6381,1,2113,100,0.3003003,10303,751,38,12,7
6382,1,2114,100,0.325409025,10295,820,40,10,8
6383,1,2115,100,0.446509928,10205,806,45,10,7
6384,1,2116,100,0.239936024,10553,764,54,18,4
6385,1,2201,100,0.246095598,9967,659,28,2,7
6386,1,2202,100,0.291737258,10025,682,22,6,2
6387,1,2203,100,0.235960364,9939,743,24,10,4
6388,1,2204,100,0.390262038,10147,695,42,4,3
6389,1,2205,100,0.314931452,9993,774,76,27,11
6390,1,2206,100,0.244920179,8979,1843,279,19,7
6391,1,2207,100,0.288288295,7113,3449,628,31,7
6392,1,2208,100,0.283738256,10617,751,29,6,5
6393,1,2209,100,0.297029704,10463,729,28,8,5
6394,1,2210,100,0.330298156,10540,751,35,8,9
6395,1,2211,100,0.365130067,10057,952,50,9,5
6396,1,2212,100,0.316957206,10675,754,43,8,7
6397,1,2213,100,0.322551757,10458,788,38,9,5
6398,1,2214,100,0.256978303,10581,790,37,10,3
6399,1,2215,100,0.34632802,10518,789,50,8,9
6400,1,2216,100,0.310853988,10838,802,36,24,7
6401,1,1101,109,0.40828231,10250,42,0,0,0
6402,1,1102,109,0.476284981,10032,48,0,0,0
6403,1,1103,109,0.455851763,10050,46,0,0,0
6404,1,1104,109,0.438596487,10448,46,0,0,0
6405,1,1105,109,0.425326258,10303,44,0,0,0
6406,1,1106,109,0.600686491,10429,63,0,0,0
6407,1,1107,109,0.54755044,10355,57,0,0,0
6408,1,1108,109,0.439334452,10658,47,0,0,0
6409,1,1109,109,0.428898215,10449,45,0,0,0
6410,1,1110,109,0.437636763,10469,46,0,0,0
6411,1,1111,109,0.594629765,10702,64,0,0,0
6412,1,1112,109,0.525310397,10421,55,0,0,0
6413,1,1113,109,0.423810452,10339,44,0,0,0
6414,1,1114,109,0.579624712,10123,59,0,0,0
6415,1,1115,109,0.506378412,10217,52,0,0,0
6416,1,1116,109,0.504364669,10258,52,0,0,0
6417,1,1201,109,0.458313018,10214,47,0,0,0
6418,1,1202,109,0.465702921,10263,48,0,0,0
6419,1,1203,109,0.5,10355,52,0,0,0
6420,1,1204,109,0.319457889,10306,33,0,0,0
6421,1,1205,109,0.32739529,10354,34,0,0,0
6422,1,1206,109,0.396173537,10317,41,0,0,0
6423,1,1207,109,0.412951678,10618,44,0,0,0
6424,1,1208,109,0.430550367,10643,46,0,0,0
6425,1,1209,109,0.401007175,10686,43,0,0,0
6426,1,1210,109,0.333174676,10478,35,0,0,0
6427,1,1211,109,0.624242961,10674,67,0,0,0
6428,1,1212,109,0.514040947,10457,54,0,0,0
6429,1,1213,109,0.350058347,10256,36,0,0,0
6430,1,1214,109,0.600686491,10433,63,0,0,0
6431,1,1215,109,0.59885931,10462,63,0,0,0
6432,1,1216,109,0.367444426,10856,40,0,0,0
6433,1,2101,109,0.387259185,10296,40,0,0,0
6434,1,2102,109,0.344662517,10416,36,0,0,0
6435,1,2103,109,0.40535444,10573,43,0,0,0
6436,1,2104,109,0.395517468,10587,42,0,0,0
6437,1,2105,109,0.637127161,10302,66,0,0,0
6438,1,2106,109,0.312440813,10534,33,0,0,0
6439,1,2107,109,0.385674924,10855,42,0,0,0
6440,1,2108,109,0.553760946,10786,60,0,0,0
6441,1,2109,109,0.467589617,10857,51,0,0,0
6442,1,2110,109,0.57216686,10781,62,0,0,0
6443,1,2111,109,0.368324131,10822,40,0,0,0
6444,1,2112,109,0.434260368,10782,47,0,0,0
6445,1,2113,109,0.5097785,10740,55,0,0,0
6446,1,2114,109,0.626554847,10794,68,0,0,0
6447,1,2115,109,0.550065279,10672,59,0,0,0
6448,1,2116,109,0.589997292,10962,65,0,0,0
6449,1,2201,109,0.508832574,10366,53,0,0,0
6450,1,2202,109,0.531107724,10490,56,0,0,0
6451,1,2203,109,0.476508141,10447,50,0,0,0
6452,1,2204,109,0.542969465,10629,58,0,0,0
6453,1,2205,109,0.544652104,10591,58,0,0,0
6454,1,2206,109,0.395002753,10844,43,0,0,0
6455,1,2207,109,0.327719629,10954,36,0,0,0
6456,1,2208,109,0.384546578,11141,43,0,0,0
6457,1,2209,109,0.536802828,10935,59,0,0,0
6458,1,2210,109,0.47894451,11020,53,0,0,0
6459,1,2211,109,0.554118931,10771,60,0,0,0
6460,1,2212,109,0.609155238,11095,68,0,0,0
6461,1,2213,109,0.41028446,10928,45,0,0,0
6462,1,2214,109,0.486618012,11044,54,0,0,0
6463,1,2215,109,0.616444588,10964,68,0,0,0
6464,1,2216,109,0.449378788,11299,51,0,0,0
6465,1,1101,110,0.087455057,10241,51,0,0,0
6466,1,1102,110,0.099206351,10022,58,0,0,0
6467,1,1103,110,0.237741455,10026,70,0,0,0
6468,1,1104,110,0.123880312,10435,59,0,0,0
6469,1,1105,110,0.289939106,10273,74,0,0,0
6470,1,1106,110,0.181090355,10410,82,0,0,0
6471,1,1107,110,0.192104504,10335,77,0,0,0
6472,1,1108,110,0.074745402,10650,55,0,0,0
6473,1,1109,110,0.076234035,10441,53,0,0,0
6474,1,1110,110,0.199752688,10448,67,0,0,0
6475,1,1111,110,0.176497906,10683,83,0,0,0
6476,1,1112,110,0.124105014,10408,68,0,0,0
6477,1,1113,110,0.221515939,10316,67,0,0,0
6478,1,1114,110,0.225911006,10100,82,0,0,0
6479,1,1115,110,0.175284833,10199,70,0,0,0
6480,1,1116,110,0.10669253,10247,63,0,0,0
6481,1,1201,110,0.097456388,10204,57,0,0,0
6482,1,1202,110,0.116380565,10251,60,0,0,0
6483,1,1203,110,0.134537771,10341,66,0,0,0
6484,1,1204,110,0.058032691,10300,39,0,0,0
6485,1,1205,110,0.144397378,10339,49,0,0,0
6486,1,1206,110,0.164140195,10300,58,0,0,0
6487,1,1207,110,0.15006566,10602,60,0,0,0
6488,1,1208,110,0.177769467,10624,65,0,0,0
6489,1,1209,110,0.167769596,10668,61,0,0,0
6490,1,1210,110,0.218776748,10455,58,0,0,0
6491,1,1211,110,0.102411322,10663,78,0,0,0
6492,1,1212,110,0.123691723,10444,67,0,0,0
6493,1,1213,110,0.194325686,10236,56,0,0,0
6494,1,1214,110,0.152453557,10417,79,0,0,0
6495,1,1215,110,0.256556451,10435,90,0,0,0
6496,1,1216,110,0.192731276,10835,61,0,0,0
6497,1,2101,110,0.067724459,10289,47,0,0,0
6498,1,2102,110,0.105253085,10405,47,0,0,0
6499,1,2103,110,0.131876409,10559,57,0,0,0
6500,1,2104,110,0.056454647,10581,48,0,0,0
6501,1,2105,110,0.241149798,10277,91,0,0,0
6502,1,2106,110,0.094634242,10524,43,0,0,0
6503,1,2107,110,0.596494436,10790,107,0,0,0
6504,1,2108,110,0.147547036,10770,76,0,0,0
6505,1,2109,110,0.128346175,10843,65,0,0,0
6506,1,2110,110,0.221361369,10757,86,0,0,0
6507,1,2111,110,0.101270482,10811,51,0,0,0
6508,1,2112,110,0.147751406,10766,63,0,0,0
6509,1,2113,110,0.148216769,10724,71,0,0,0
6510,1,2114,110,0.211786374,10771,91,0,0,0
6511,1,2115,110,0.205032617,10650,81,0,0,0
6512,1,2116,110,0.117892444,10949,78,0,0,0
6513,1,2201,110,0.105586484,10355,64,0,0,0
6514,1,2202,110,0.142234027,10475,71,0,0,0
6515,1,2203,110,0.07621225,10439,58,0,0,0
6516,1,2204,110,0.13100028,10615,72,0,0,0
6517,1,2205,110,0.159639403,10574,75,0,0,0
6518,1,2206,110,7.082491398,10073,814,0,0,0
6519,1,2207,110,9.927206993,9863,1127,0,0,0
6520,1,2208,110,0.080472104,11132,52,0,0,0
6521,1,2209,110,0.081862837,10926,68,0,0,0
6522,1,2210,110,0.189667627,10999,74,0,0,0
6523,1,2211,110,0.110813558,10759,72,0,0,0
6524,1,2212,110,0.170205146,11076,87,0,0,0
6525,1,2213,110,0.145825744,10912,61,0,0,0
6526,1,2214,110,0.180212647,11024,74,0,0,0
6527,1,2215,110,0.135980412,10949,83,0,0,0
6528,1,2216,110,0.185022026,11278,72,0,0,0
6529,1,1101,111,0.136041194,10227,65,0,0,0
6530,1,1102,111,0.079365082,10014,66,0,0,0
6531,1,1103,111,0.099058941,10016,80,0,0,0
6532,1,1104,111,0.181055844,10416,78,0,0,0
6533,1,1105,111,0.115975648,10261,86,0,0,0
6534,1,1106,111,0.142966077,10395,97,0,0,0
6535,1,1107,111,0.144078374,10320,92,0,0,0
6536,1,1108,111,0.130804449,10636,69,0,0,0
6537,1,1109,111,0.133409575,10427,67,0,0,0
6538,1,1110,111,0.114144392,10436,79,0,0,0
6539,1,1111,111,0.157919183,10666,100,0,0,0
6540,1,1112,111,0.133651555,10394,82,0,0,0
6541,1,1113,111,0.115573533,10304,79,0,0,0
6542,1,1114,111,0.186622143,10081,101,0,0,0
6543,1,1115,111,0.16554679,10182,87,0,0,0
6544,1,1116,111,0.174587786,10229,81,0,0,0
6545,1,1201,111,0.116947666,10192,69,0,0,0
6546,1,1202,111,0.096983805,10241,70,0,0,0
6547,1,1203,111,0.105708249,10330,77,0,0,0
6548,1,1204,111,0.116065383,10288,51,0,0,0
6549,1,1205,111,0.077011935,10331,57,0,0,0
6550,1,1206,111,0.096553057,10290,68,0,0,0
