"","lane","tile","cycle","errorrate","nPerfect","n1Error","n2Error","n3Error","n4Error"
"18774",1,2207,155,0.201005026698112,9409,1473,76,19,5
"18772",1,2208,155,0.233435094356537,10600,481,51,29,5
"18778",1,2209,155,0.200876548886299,10367,514,67,20,12
"18777",1,2210,155,0.28148552775383,10436,526,57,25,7
"18782",1,2211,155,0.287542909383774,10179,536,68,25,9
"18779",1,2212,155,0.351098299026489,10359,621,107,46,12
"18783",1,2213,155,0.329308450222015,10219,589,98,32,12
"18784",1,2214,155,0.307720154523849,10222,677,123,46,12
"18781",1,2215,155,0.236385121941566,10201,631,120,46,14
"18780",1,2216,155,0.309926509857178,10452,695,125,45,16
"18817",1,1101,156,0.273624539375305,9790,426,45,9,6
"18818",1,1102,156,0.17960487306118,9558,442,49,18,5
"18824",1,1103,156,0.328162282705307,9510,480,55,18,8
"18819",1,1104,156,0.344629526138306,9946,437,55,24,10
"18820",1,1105,156,0.31046861410141,9732,495,70,18,8
"18823",1,1106,156,0.296508848667145,9851,532,64,24,4
"18821",1,1107,156,0.289407670497894,9750,519,82,20,18
"18822",1,1108,156,0.337584406137466,10021,540,84,28,10
"18825",1,1109,156,0.363636374473572,9824,492,111,30,10
"18829",1,1110,156,0.363149851560593,9821,538,85,35,14
"18830",1,1111,156,0.251818686723709,10007,605,80,34,16
"18826",1,1112,156,0.306807279586792,9677,629,103,31,15
"18832",1,1113,156,0.425985097885132,9564,612,122,50,11
"18828",1,1114,156,0.345303863286972,9322,660,127,40,14
"18827",1,1115,156,0.411200314760208,9369,704,121,37,8
"18831",1,1116,156,0.350535541772842,9441,640,135,49,11
"18834",1,1201,156,0.215496137738228,9725,447,59,13,2
"18837",1,1202,156,0.253386616706848,9816,418,38,15,8
"18835",1,1203,156,0.279841750860214,9854,464,48,19,7
"18836",1,1204,156,0.291545182466507,9817,418,63,23,5
"18833",1,1205,156,0.164314717054367,9761,543,56,14,4
"18838",1,1206,156,0.232535600662231,9748,487,71,24,14
"18840",1,1207,156,0.188359394669533,10021,529,66,22,9
"18839",1,1208,156,0.357310771942139,10029,521,94,21,8
"18842",1,1209,156,0.196684464812279,10079,550,65,17,7
"18843",1,1210,156,0.382482320070267,9883,503,75,20,9
"18844",1,1211,156,0.262123197317123,9963,631,88,31,9
"18845",1,1212,156,0.277458846569061,9751,604,91,36,11
"18841",1,1213,156,0.341763496398926,9534,564,110,32,19
"18846",1,1214,156,0.354236483573914,9690,632,109,38,12
"18848",1,1215,156,0.391258716583252,9643,667,131,42,21
"18847",1,1216,156,0.451737821102142,10018,694,113,40,8
"18883",1,2101,156,0.214028596878052,9841,421,39,12,8
"18884",1,2102,156,0.144230768084526,9958,435,37,9,4
"18882",1,2103,156,0.293338388204575,10058,477,33,20,8
"18886",1,2104,156,0.217268094420433,10114,415,61,19,8
"18881",1,2105,156,0.280817270278931,9811,466,47,13,8
"18887",1,2106,156,0.208966568112373,9996,469,56,20,4
"18888",1,2107,156,0.230414748191833,10246,516,80,28,12
"18885",1,2108,156,0.26859313249588,10225,507,75,19,5
"18890",1,2109,156,0.211825385689735,10297,493,76,20,6
"18892",1,2110,156,0.314931452274323,10145,551,87,34,7
"18891",1,2111,156,0.240273535251617,10190,530,86,24,7
"18893",1,2112,156,0.269091576337814,10108,555,94,33,19
"18889",1,2113,156,0.334603577852249,9999,620,99,43,11
"18894",1,2114,156,0.342434048652649,10047,650,95,43,8
"18896",1,2115,156,0.402546346187592,9870,672,110,38,16
"18895",1,2116,156,0.364132910966873,10143,688,119,42,17
"18898",1,2201,156,0.212048187851906,9682,656,53,10,2
"18902",1,2202,156,0.228636756539345,9941,521,53,11,4
"18900",1,2203,156,0.162508368492126,9963,449,54,11,9
"18899",1,2204,156,0.21632806956768,10113,473,56,18,8
"18904",1,2205,156,0.207332015037537,10051,514,44,19,2
"18901",1,2206,156,0.267972648143768,9575,1198,66,21,9
"18897",1,2207,156,0.228435665369034,9402,1472,82,21,3
"18903",1,2208,156,0.269372373819351,10585,493,53,26,8
"18905",1,2209,156,0.310530632734299,10354,523,68,19,13
"18907",1,2210,156,0.245164811611176,10425,531,62,25,8
"18910",1,2211,156,0.25044059753418,10171,540,68,26,12
"18909",1,2212,156,0.378208011388779,10346,624,110,49,16
"18911",1,2213,156,0.283674955368042,10209,595,100,29,14
"18908",1,2214,156,0.271616101264954,10212,683,124,46,13
"18906",1,2215,156,0.409165292978287,10189,628,131,46,18
"18912",1,2216,156,0.336610853672028,10439,701,125,50,17
"18949",1,1101,157,0.224784985184669,9784,430,45,11,6
"18945",1,1102,157,0.149670720100403,9554,446,49,16,6
"18952",1,1103,157,0.268523126840591,9501,488,56,18,6
"18946",1,1104,157,0.26804518699646,9936,442,57,26,11
"18947",1,1105,157,0.232851460576057,9721,506,69,17,9
"18948",1,1106,157,0.239165782928467,9844,535,66,25,5
"18950",1,1107,157,0.270139902830124,9739,526,83,23,16
"18951",1,1108,157,0.253235787153244,10019,532,93,28,11
"18957",1,1109,157,0.449846863746643,9807,504,111,33,11
"18953",1,1110,157,0.363219261169434,9808,543,90,37,14
"18958",1,1111,157,0.335820883512497,9996,609,85,35,14
"18954",1,1112,157,0.431489109992981,9659,640,103,35,15
"18955",1,1113,157,0.474484354257584,9541,630,123,51,13
"18956",1,1114,157,0.345337927341461,9311,666,129,38,17
"18959",1,1115,157,0.352457404136658,9359,707,124,38,11
"18960",1,1116,157,0.486902326345444,9421,652,138,51,14
"18961",1,1201,157,0.25467723608017,9715,455,58,14,4
"18968",1,1202,157,0.136452242732048,9812,422,37,16,8
"18963",1,1203,157,0.173711642622948,9846,470,48,20,8
"18964",1,1204,157,0.311011761426926,9796,437,63,25,5
"18962",1,1205,157,0.193311423063278,9749,552,57,16,4
"18965",1,1206,157,0.25198683142662,9739,493,70,26,13
"18967",1,1207,157,0.310939401388168,10007,536,72,22,8
"18966",1,1208,157,0.235117092728615,10024,521,97,19,12
"18969",1,1209,157,0.299709647893906,10062,562,66,20,7
"18975",1,1210,157,0.325141042470932,9869,512,78,22,6
"18971",1,1211,157,0.177885964512825,9959,629,90,35,8
"18976",1,1212,157,0.220074638724327,9743,608,92,37,13
"18970",1,1213,157,0.38093376159668,9520,577,106,34,22
"18972",1,1214,157,0.335184842348099,9675,641,111,41,12
"18974",1,1215,157,0.42951226234436,9631,669,134,47,20
"18973",1,1216,157,0.470306158065796,10006,691,120,47,8
"19011",1,2101,157,0.262748152017593,9829,433,37,11,10
"19013",1,2102,157,0.26930844783783,9947,439,41,11,3
"19009",1,2103,157,0.170373871922493,10053,479,35,20,8
"19010",1,2104,157,0.226800233125687,10102,424,63,18,10
"19015",1,2105,157,0.280871659517288,9799,476,49,13,7
"19016",1,2106,157,0.275534451007843,9982,480,57,22,4
"19012",1,2107,157,0.21202065050602,10237,521,81,29,13
"19014",1,2108,157,0.250185310840607,10215,514,74,21,7
"19020",1,2109,157,0.230244979262352,10288,498,79,20,6
"19019",1,2110,157,0.277906447649002,10137,554,91,31,10
"19017",1,2111,157,0.286532938480377,10178,536,88,28,6
"19018",1,2112,157,0.222758486866951,10101,557,96,35,17
"19024",1,2113,157,0.288130879402161,9990,623,102,44,12
"19023",1,2114,157,0.407294273376465,10036,651,98,46,12
"19021",1,2115,157,0.421387761831284,9853,683,110,43,15
"19022",1,2116,157,0.327838987112045,10132,694,116,47,19
"19029",1,2201,157,0.173493981361389,9676,658,56,11,2
"19027",1,2202,157,0.200114354491234,9932,529,51,14,3
"19030",1,2203,157,0.229467451572418,9952,458,54,13,7
"19025",1,2204,157,0.319849491119385,10105,475,60,18,6
"19031",1,2205,157,0.235671192407608,10045,517,46,19,3
"19028",1,2206,157,0.240251332521439,9570,1197,70,22,9
"19032",1,2207,157,0.155393049120903,9398,1471,84,24,2
"19026",1,2208,157,0.25150454044342,10570,505,55,24,11
"19035",1,2209,157,0.246642917394638,10344,529,67,23,14
"19033",1,2210,157,0.281562209129333,10415,536,65,25,9
"19037",1,2211,157,0.287569582462311,10158,550,68,27,10
"19034",1,2212,157,0.261214196681976,10338,621,117,52,17
"19038",1,2213,157,0.320424795150757,10195,602,106,30,14
"19036",1,2214,157,0.280746251344681,10209,679,125,47,17
"19040",1,2215,157,0.363834828138351,10178,630,131,53,19
"19039",1,2216,157,0.469566762447357,10417,712,131,52,17
"19075",1,1101,158,0.244379281997681,9775,437,46,11,6
"19073",1,1102,158,0.219560876488686,9543,455,49,18,3
"19079",1,1103,158,0.278662413358688,9489,499,55,20,6
"19076",1,1104,158,0.287273764610291,9925,448,60,27,11
"19077",1,1105,158,0.1844123005867,9714,512,68,19,9
"19074",1,1106,158,0.296565592288971,9830,547,68,23,6
"19078",1,1107,158,0.212252780795097,9734,529,83,25,15
"19080",1,1108,158,0.450239181518555,10003,538,97,30,13
"19082",1,1109,158,0.363810449838638,9798,509,110,38,10
"19081",1,1110,158,0.401644825935364,9797,543,96,42,10
"19087",1,1111,158,0.36380597949028,9987,613,85,37,16
"19085",1,1112,158,0.345257490873337,9643,652,103,37,16
"19084",1,1113,158,0.3293297290802,9527,638,126,53,13
"19083",1,1114,158,0.394827753305435,9298,673,129,41,20
"19086",1,1115,158,0.332909047603607,9345,719,123,39,13
"19088",1,1116,158,0.370081812143326,9407,661,139,50,18
"19090",1,1201,158,0.235224932432175,9706,461,60,14,3
"19089",1,1202,158,0.233963742852211,9802,430,38,15,9
"19091",1,1203,158,0.193031564354897,9839,475,49,20,9
"19092",1,1204,158,0.340301424264908,9783,440,71,24,7
"19094",1,1205,158,0.202996611595154,9739,557,62,16,4
"19096",1,1206,158,0.213343679904938,9732,497,70,27,14
"19095",1,1207,158,0.263877093791962,9996,541,76,23,8
"19093",1,1208,158,0.272787123918533,10015,524,100,21,12
"19098",1,1209,158,0.271637320518494,10050,568,70,21,8
"19097",1,1210,158,0.334832102060318,9859,517,82,23,4
"19099",1,1211,158,0.234104320406914,9949,637,91,33,10
"19100",1,1212,158,0.287108808755875,9737,603,100,39,12
"19101",1,1213,158,0.420168071985245,9508,581,109,39,18
"19103",1,1214,158,0.335249036550522,9658,656,108,45,13
"19104",1,1215,158,0.429553270339966,9614,679,136,51,17
"19102",1,1216,158,0.3966423869133,9993,695,125,49,10
"19140",1,2101,158,0.214111924171448,9821,440,38,11,8
"19142",1,2102,158,0.163555890321732,9940,446,38,13,3
"19138",1,2103,158,0.27456921339035,10039,491,36,20,9
"19137",1,2104,158,0.217432409524918,10092,430,64,21,9
"19139",1,2105,158,0.213157638907433,9798,474,51,14,6
"19141",1,2106,158,0.351577341556549,9968,490,58,24,5
"19144",1,2107,158,0.202839761972427,10231,523,80,33,14
"19143",1,2108,158,0.1760563403368,10211,515,75,23,7
"19147",1,2109,158,0.340888142585754,10278,497,82,28,5
"19148",1,2110,158,0.305838733911514,10129,557,92,32,12
"19146",1,2111,158,0.314291000366211,10165,545,91,27,7
"19145",1,2112,158,0.222820535302162,10093,560,100,35,17
"19149",1,2113,158,0.40899795293808,9974,630,110,41,15
"19151",1,2114,158,0.277726352214813,10025,661,97,43,16
"19152",1,2115,158,0.374672174453735,9836,693,114,45,15
"19150",1,2116,158,0.309710323810577,10120,703,113,49,19
"19159",1,2201,158,0.250626564025879,9663,669,55,13,2
"19154",1,2202,158,0.285932153463364,9922,533,53,18,2
"19153",1,2203,158,0.210465893149376,9941,467,53,16,7
"19157",1,2204,158,0.282326370477676,10094,482,62,20,6
"19156",1,2205,158,0.207410201430321,10031,531,46,19,3
"19158",1,2206,158,0.277341216802597,9559,1206,72,18,11
"19155",1,2207,158,0.21027609705925,9390,1474,86,26,3
"19160",1,2208,158,0.269541770219803,10558,513,57,23,13
"19164",1,2209,158,0.237551391124725,10337,534,67,22,12
"19162",1,2210,158,0.227107554674149,10411,536,66,27,10
"19161",1,2211,158,0.315486699342728,10144,561,66,31,10
"19165",1,2212,158,0.324382781982422,10325,628,117,56,17
"19167",1,2213,158,0.329730719327927,10181,610,108,32,15
"19166",1,2214,158,0.244609534740448,10197,688,125,50,16
"19163",1,2215,158,0.336700350046158,10167,635,130,57,20
"19168",1,2216,158,0.398794740438461,10400,723,128,59,19
"19203",1,1101,159,0.215053766965866,9767,444,46,12,6
"19204",1,1102,159,0.239592686295509,9533,460,52,20,2
"19201",1,1103,159,0.298685789108276,9476,511,56,18,7
"19206",1,1104,159,0.26812219619751,9913,457,61,27,13
"19205",1,1105,159,0.203843906521797,9707,515,71,19,10
"19202",1,1106,159,0.325327724218369,9817,553,73,25,6
"19207",1,1107,159,0.289491474628448,9725,535,81,30,14
"19208",1,1108,159,0.281399488449097,9996,539,100,30,16
"19211",1,1109,159,0.315970897674561,9789,515,110,39,11
"19213",1,1110,159,0.478240072727203,9782,550,98,39,19
"19210",1,1111,159,0.233208954334259,9979,618,87,37,17
"19215",1,1112,159,0.239900201559067,9634,657,107,35,17
"19212",1,1113,159,0.38748425245285,9516,643,126,55,17
"19209",1,1114,159,0.305991500616074,9287,681,125,47,19
"19216",1,1115,159,0.411361396312714,9334,717,131,43,13
"19214",1,1116,159,0.496833890676498,9389,670,144,51,21
"19218",1,1201,159,0.196193844079971,9701,465,60,14,2
"19222",1,1202,159,0.233986541628838,9792,439,38,14,10
"19217",1,1203,159,0.308939963579178,9824,484,54,20,10
"19219",1,1204,159,0.291743665933609,9772,447,70,28,7
"19220",1,1205,159,0.251353442668915,9727,567,60,19,4
"19223",1,1206,159,0.232783704996109,9725,502,69,27,14
"19221",1,1207,159,0.254548877477646,9985,547,79,24,8
"19224",1,1208,159,0.272838473320007,10003,532,101,21,14
"19225",1,1209,159,0.262393414974213,10038,575,72,23,8
"19228",1,1210,159,0.258323758840561,9851,519,87,24,4
"19227",1,1211,159,0.252856343984604,9939,641,97,29,14
"19226",1,1212,159,0.306337356567383,9729,606,97,45,14
"19231",1,1213,159,0.439796715974808,9497,586,108,42,21
"19230",1,1214,159,0.45985820889473,9641,663,110,51,14
"19232",1,1215,159,0.295999228954315,9607,682,136,52,20
"19229",1,1216,159,0.369037747383118,9981,701,126,53,10
"19266",1,2101,159,0.233622118830681,9812,448,36,13,8
"19265",1,2102,159,0.20205907523632,9928,457,39,10,6
"19267",1,2103,159,0.217823654413223,10030,498,37,21,9
"19272",1,2104,159,0.198544010519981,10085,433,64,25,8
"19271",1,2105,159,0.232603222131729,9789,479,55,14,6
"19268",1,2106,159,0.323132485151291,9959,493,60,23,10
"19269",1,2107,159,0.276650696992874,10219,534,76,33,19
"19270",1,2108,159,0.25030130147934,10199,524,76,24,8
"19274",1,2109,159,0.294930875301361,10268,503,82,29,6
"19273",1,2110,159,0.305923789739609,10121,558,94,37,12
"19275",1,2111,159,0.342085808515549,10153,553,91,30,6
"19278",1,2112,159,0.241411328315735,10084,565,102,36,16
"19279",1,2113,159,0.297536015510559,9963,639,109,39,20
"19276",1,2114,159,0.342560887336731,10013,670,95,45,16
"19280",1,2115,159,0.384110927581787,9822,698,118,50,15
"19277",1,2116,159,0.328018218278885,10112,700,119,51,21
"19281",1,2201,159,0.250626564025879,9653,677,55,15,1
"19285",1,2202,159,0.162028208374977,9915,540,51,19,3
"19282",1,2203,159,0.22964309155941,9933,471,54,19,7
"19287",1,2204,159,0.20707830786705,10085,489,63,19,7
"19284",1,2205,159,0.198038473725319,10023,536,49,19,3
"19286",1,2206,159,0.323654532432556,9550,1207,78,18,11
"19283",1,2207,159,0.228602781891823,9379,1480,89,27,4
"19288",1,2208,159,0.260603874921799,10547,518,62,23,11
"19290",1,2209,159,0.264961183071136,10328,535,74,23,10
"19292",1,2210,159,0.29082977771759,10398,546,67,28,10
"19289",1,2211,159,0.26919150352478,10134,566,68,32,11
"19295",1,2212,159,0.342465758323669,10309,637,122,53,21
"19293",1,2213,159,0.320571541786194,10172,614,109,33,14
"19294",1,2214,159,0.299021393060684,10184,695,128,52,14
"19291",1,2215,159,0.327779293060303,10159,636,134,53,27
"19296",1,2216,159,0.381205677986145,10381,737,133,53,24
"19330",1,1101,160,0.234649986028671,9760,446,50,12,6
"19331",1,1102,160,0.0998502224683762,9529,461,54,21,2
"19333",1,1103,160,0.338510543107986,9463,523,56,19,6
"19329",1,1104,160,0.239417731761932,9907,457,66,27,14
"19335",1,1105,160,0.242742016911507,9695,526,72,18,9
"19336",1,1106,160,0.229687049984932,9808,559,72,28,7
"19334",1,1107,160,0.231637880206108,9713,543,85,29,15
"19332",1,1108,160,0.290888607501984,9988,541,104,30,16
"19339",1,1109,160,0.38310506939888,9774,526,111,40,12
"19340",1,1110,160,0.334800064563751,9774,553,100,38,21
"19338",1,1111,160,0.335820883512497,9966,623,93,39,16
"19337",1,1112,160,0.316759467124939,9625,660,107,38,19
"19341",1,1113,160,0.387559354305267,9503,648,132,56,13
"19344",1,1114,160,0.296179294586182,9276,689,124,47,21
"19342",1,1115,160,0.342834740877151,9324,715,143,41,14
"19343",1,1116,160,0.487139523029327,9368,686,145,52,22
"19345",1,1201,160,0.255102038383484,9691,471,63,15,2
"19348",1,1202,160,0.292511701583862,9781,447,38,16,11
"19351",1,1203,160,0.231749713420868,9818,488,54,21,7
"19349",1,1204,160,0.21396616101265,9761,457,71,27,7
"19350",1,1205,160,0.183699116110802,9719,573,60,19,6
"19352",1,1206,160,0.194024056196213,9719,505,69,28,16
"19346",1,1207,160,0.330001890659332,9966,562,81,25,9
"19347",1,1208,160,0.319969892501831,9996,532,103,24,12
"19353",1,1209,160,0.121836923062801,10034,576,75,23,8
"19354",1,1210,160,0.335024416446686,9837,530,86,28,4
"19358",1,1211,160,0.262221395969391,9933,640,101,29,15
"19359",1,1212,160,0.258595913648605,9721,604,105,44,17
"19357",1,1213,160,0.488663017749786,9481,600,102,45,24
"19360",1,1214,160,0.325764119625092,9628,665,118,53,15
"19356",1,1215,160,0.372492849826813,9598,684,140,51,23
"19355",1,1216,160,0.396752178668976,9969,705,129,53,14
"19393",1,2101,160,0.253115266561508,9809,447,37,15,7
"19395",1,2102,160,0.30795881152153,9911,469,43,10,5
"19394",1,2103,160,0.274673223495483,10022,502,40,19,11
"19397",1,2104,160,0.160741299390793,10078,437,67,24,9
"19400",1,2105,160,0.222954630851746,9783,482,56,16,6
"19396",1,2106,160,0.256678402423859,9952,494,64,24,11
"19398",1,2107,160,0.17524442076683,10215,530,80,36,20
"19399",1,2108,160,0.231760457158089,10188,533,76,24,10
"19401",1,2109,160,0.239697605371475,10255,513,85,28,7
"19403",1,2110,160,0.305980533361435,10110,564,96,38,13
"19402",1,2111,160,0.305188208818436,10140,563,89,35,6
"19405",1,2112,160,0.352897465229034,10068,575,104,36,19
"19408",1,2113,160,0.437046676874161,9948,644,116,42,18
"19404",1,2114,160,0.342719525098801,10002,675,97,47,18
"19406",1,2115,160,0.402885794639587,9806,702,128,49,18
"19407",1,2116,160,0.337129831314087,10096,709,123,53,20
"19409",1,2201,160,0.221708118915558,9645,682,57,16,1
"19412",1,2202,160,0.257363468408585,9903,549,52,20,4
"19410",1,2203,160,0.181818187236786,9923,480,53,21,7
"19414",1,2204,160,0.263579040765762,10078,492,67,17,7
"19415",1,2205,160,0.216899290680885,10016,538,54,18,4
"19416",1,2206,160,0.212746277451515,9543,1211,79,18,13
"19411",1,2207,160,0.201225653290749,9370,1485,91,27,5
"19413",1,2208,160,0.251640141010284,10538,522,65,25,10
"19417",1,2209,160,0.246710523962975,10319,540,74,26,10
"19419",1,2210,160,0.218142151832581,10394,548,65,30,11
"19418",1,2211,160,0.213536351919174,10125,572,69,33,11
"19421",1,2212,160,0.297431290149689,10300,639,125,55,21
"19422",1,2213,160,0.357306450605392,10157,626,105,36,18
"19424",1,2214,160,0.326234698295593,10169,708,123,57,16
"19420",1,2215,160,0.336976319551468,10149,637,137,59,25
"19423",1,2216,160,0.336879432201385,10362,750,135,54,27
"19462",1,1101,161,0.273892194032669,9750,453,51,13,6
"19458",1,1102,161,0.209727361798286,9521,466,56,20,4
"19461",1,1103,161,0.288758337497711,9457,523,59,22,6
"19459",1,1104,161,0.287356317043304,9900,458,71,27,13
"19463",1,1105,161,0.310921102762222,9685,531,73,21,9
"19464",1,1106,161,0.268019527196884,9792,575,70,30,6
"19457",1,1107,161,0.395867526531219,9701,549,82,37,13
"19460",1,1108,161,0.384795874357224,9971,554,105,32,17
"19470",1,1109,161,0.411877393722534,9763,531,115,38,15
"19466",1,1110,161,0.411404520273209,9763,557,104,38,22
"19468",1,1111,161,0.391864150762558,9954,629,98,32,23
"19469",1,1112,161,0.441755503416061,9608,669,112,38,19
"19471",1,1113,161,0.397248327732086,9493,652,130,63,12
"19472",1,1114,161,0.345644861459732,9265,693,128,47,22
"19465",1,1115,161,0.391849517822266,9310,720,148,42,16
"19467",1,1116,161,0.467745065689087,9355,689,153,52,24
"19473",1,1201,161,0.294348508119583,9681,477,64,14,6
"19478",1,1202,161,0.224324584007263,9769,458,39,15,11
"19477",1,1203,161,0.241429254412651,9811,493,53,23,7
"19474",1,1204,161,0.214028596878052,9759,456,72,25,10
"19475",1,1205,161,0.116065382957458,9714,576,62,19,4
"19479",1,1206,161,0.174706399440765,9711,511,71,26,17
"19476",1,1207,161,0.30174446105957,9960,559,87,27,7
"19480",1,1208,161,0.19764706492424,9989,536,106,22,14
"19481",1,1209,161,0.281188488006592,10022,581,80,24,8
"19485",1,1210,161,0.27767139673233,9829,536,86,28,5
"19487",1,1211,161,0.309046626091003,9918,649,105,30,14
"19482",1,1212,161,0.306601524353027,9704,617,106,45,19
"19483",1,1213,161,0.351871758699417,9474,605,99,48,24
"19486",1,1214,161,0.37370640039444,9615,671,121,54,17
"19484",1,1215,161,0.544672727584839,9578,694,145,49,28
"19488",1,1216,161,0.32299742102623,9965,704,131,50,17
"19523",1,2101,161,0.262876063585281,9803,449,38,18,6
"19521",1,2102,161,0.231013566255569,9907,467,48,9,6
"19524",1,2103,161,0.265251994132996,10012,510,40,20,11
"19522",1,2104,161,0.226950347423553,10067,445,69,23,10
"19527",1,2105,161,0.271501988172531,9773,489,59,15,7
"19525",1,2106,161,0.342270404100418,9941,500,67,24,11
"19526",1,2107,161,0.175260588526726,10207,535,82,34,22
"19528",1,2108,161,0.231846421957016,10181,536,78,24,10
"19532",1,2109,161,0.221300140023232,10248,519,84,29,7
"19529",1,2110,161,0.29676342010498,10102,567,98,38,14
"19530",1,2111,161,0.314465403556824,10125,571,95,34,8
"19531",1,2112,161,0.195058524608612,10059,582,105,33,23
"19536",1,2113,161,0.325581401586533,9940,648,111,50,18
"19533",1,2114,161,0.481793761253357,9990,673,108,47,17
"19534",1,2115,161,0.412332475185394,9792,710,130,50,20
"19535",1,2116,161,0.428363114595413,10078,720,125,53,22
"19538",1,2201,161,0.231347605586052,9635,691,57,17,1
"19543",1,2202,161,0.228789329528809,9895,554,54,19,4
"19542",1,2203,161,0.248827636241913,9913,487,54,21,9
"19539",1,2204,161,0.178907722234726,10071,498,66,19,7
"19537",1,2205,161,0.216940194368362,10010,543,50,21,6
"19544",1,2206,161,0.314523577690125,9533,1215,82,20,12
"19540",1,2207,161,0.247049137949944,9355,1497,91,28,7
"19541",1,2208,161,0.341573029756546,10523,533,64,28,11
"19545",1,2209,161,0.292424380779266,10307,546,79,25,12
"19552",1,2210,161,0.24543222784996,10385,553,67,32,10
"19548",1,2211,161,0.241456165909767,10116,578,70,34,12
"19547",1,2212,161,0.36055526137352,10287,647,126,57,21
"19546",1,2213,161,0.302391648292542,10150,625,107,41,19
"19551",1,2214,161,0.271936178207397,10151,725,122,59,16
"19550",1,2215,161,0.346178382635117,10133,649,136,60,28
"19549",1,2216,161,0.354641377925873,10347,755,143,53,29
"19586",1,1101,162,0.254378229379654,9742,458,52,14,7
"19585",1,1102,162,0.159856125712395,9514,473,54,22,3
"19588",1,1103,162,0.348536133766174,9443,531,65,22,6
"19587",1,1104,162,0.277804374694824,9892,463,72,29,11
"19590",1,1105,162,0.330385774374008,9673,539,74,22,11
"19592",1,1106,162,0.27764481306076,9781,582,72,29,9
"19589",1,1107,162,0.289687126874924,9694,550,85,38,15
"19591",1,1108,162,0.28158438205719,9962,559,103,38,17
"19594",1,1109,162,0.411877393722534,9749,541,116,37,18
"19593",1,1110,162,0.334864139556885,9756,556,110,38,23
"19596",1,1111,162,0.298618882894516,9944,633,102,34,21
"19595",1,1112,162,0.307367205619812,9598,675,112,40,18
"19597",1,1113,162,0.513565897941589,9478,654,139,63,14
"19600",1,1114,162,0.434610813856125,9250,699,133,48,25
"19599",1,1115,162,0.372330009937286,9298,729,142,51,14
"19598",1,1116,162,0.41922590136528,9346,690,158,52,26
"19604",1,1201,162,0.186475604772568,9677,479,66,12,8
"19607",1,1202,162,0.165853664278984,9763,462,41,15,10
"19602",1,1203,162,0.299430102109909,9800,500,56,22,8
"19601",1,1204,162,0.253066003322601,9749,465,71,25,9
"19606",1,1205,162,0.232130765914917,9704,582,64,20,5
"19603",1,1206,162,0.300941646099091,9693,526,74,26,15
"19605",1,1207,162,0.320694208145142,9949,564,87,32,7
"19608",1,1208,162,0.282406091690063,9979,541,109,22,15
"19611",1,1209,162,0.271841019392014,10010,590,80,25,10
"19613",1,1210,162,0.33521693944931,9817,539,94,28,6
"19610",1,1211,162,0.28103044629097,9908,655,103,35,14
"19609",1,1212,162,0.268353462219238,9696,620,106,50,18
"19615",1,1213,162,0.342164427042007,9466,607,102,50,21
"19612",1,1214,162,0.392908483743668,9603,676,121,58,19
"19614",1,1215,162,0.477874428033829,9559,709,146,50,28
"19616",1,1216,162,0.46146747469902,9948,709,141,50,18
"19649",1,2101,162,0.262952864170074,9796,453,38,18,9
"19656",1,2102,162,0.211823612451553,9898,472,51,10,6
"19651",1,2103,162,0.246352091431618,10001,519,42,20,10
"19650",1,2104,162,0.340457737445831,10047,461,73,21,10
"19653",1,2105,162,0.252108991146088,9765,493,61,17,5
"19655",1,2106,162,0.332857817411423,9930,508,69,24,8
"19652",1,2107,162,0.202989488840103,10199,541,82,34,22
"19654",1,2108,162,0.25044059753418,10169,543,82,24,11
"19657",1,2109,162,0.221300140023232,10241,522,88,28,6
"19662",1,2110,162,0.278241515159607,10094,571,97,42,15
"19659",1,2111,162,0.407143503427505,10110,580,95,39,8
"19658",1,2112,162,0.334386020898819,10045,589,110,32,24
"19660",1,2113,162,0.483900994062424,9919,661,113,53,20
"19663",1,2114,162,0.426241666078568,9977,678,110,47,22
"19661",1,2115,162,0.477975636720657,9774,719,134,53,21
"19664",1,2116,162,0.346430838108063,10063,730,125,56,22
"19667",1,2201,162,0.241010308265686,9627,696,58,16,4
"19665",1,2202,162,0.19067594408989,9886,563,53,20,4
"19666",1,2203,162,0.258521646261215,9904,494,54,22,8
"19672",1,2204,162,0.28256568312645,10060,506,67,19,8
"19669",1,2205,162,0.169779285788536,10002,549,51,22,5
"19668",1,2206,162,0.277572154998779,9524,1223,79,21,13
"19671",1,2207,162,0.210526317358017,9342,1509,91,26,9
"19670",1,2208,162,0.260744482278824,10515,538,63,29,14
"19676",1,2209,162,0.219378426671028,10299,551,78,27,13
"19673",1,2210,162,0.236363634467125,10377,558,67,35,9
"19674",1,2211,162,0.278706789016724,10105,585,73,34,13
"19679",1,2212,162,0.387736707925797,10274,649,134,57,22
"19677",1,2213,162,0.311555027961731,10141,626,115,35,22
"19675",1,2214,162,0.426071971654892,10136,728,129,61,18
"19678",1,2215,162,0.300628572702408,10119,659,138,59,28
"19680",1,2216,162,0.39014008641243,10330,767,144,52,31
"19714",1,1101,163,0.31314218044281,9733,464,52,15,8
"19713",1,1102,163,0.239808157086372,9508,474,56,25,3
"19716",1,1103,163,0.268870741128922,9437,534,65,23,8
"19718",1,1104,163,0.258695036172867,9884,467,75,28,13
"19715",1,1105,163,0.301351219415665,9664,546,72,25,12
"19717",1,1106,163,0.335120648145676,9769,590,73,29,11
