"","lane","tile","code","value"
"231",2,2203,203,0
"232",2,2203,203,0
"233",2,2204,203,0
"234",2,2204,203,0
"235",2,2205,203,0
"236",2,2205,203,0
"237",2,2206,203,0
"238",2,2206,203,0
"239",2,2207,203,0
"240",2,2207,203,0
"241",2,2208,203,0
"242",2,2208,203,0
"243",2,2209,203,0
"244",2,2209,203,0
"245",2,2210,203,0
"246",2,2210,203,0
"247",2,2211,203,0
"248",2,2211,203,0
"249",2,2212,203,0
"250",2,2212,203,0
"251",2,2213,203,0
"252",2,2213,203,0
"253",2,2214,203,0
"254",2,2214,203,0
"255",2,2215,203,0
"256",2,2215,203,0
"257",2,2216,203,0
"258",2,2216,203,0
